Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
416,Entry short,2025-01-08 15:25," | F:75,3,7,1,0,36.42",195.472,43733,8548576.976,-44.53,-0.08,96.52,0.18,-44.53,-0.08,-1513.46,-0.02
417,Exit short,2025-01-08 20:35,Short Exit,195.835,67111,13136105.81,-41.59,-0.05,106.1,0.13,-41.59,-0.05,-1555.05,-0.02
417,Entry short,2025-01-08 19:00," | F:70,3,59,1,0,63.19",195.737,67111,13136105.81,-41.59,-0.05,106.1,0.13,-41.59,-0.05,-1555.05,-0.02
418,Exit long,2025-01-08 22:10,Long Exit,195.732,83388,16327954.12,-39.55,-0.04,6.86,0.01,-39.55,-0.04,-1594.6,-0.02
418,Entry long,2025-01-08 22:00," | F:50,3,21,1,0,51.17",195.807,83388,16327954.12,-39.55,-0.04,6.86,0.01,-39.55,-0.04,-1594.6,-0.02
419,Exit long,2025-01-09 14:05,Long Exit,193.98,140929,27342480.86,-32.03,-0.02,69.4,0.04,-32.03,-0.02,-1626.63,-0.02
419,Entry long,2025-01-09 13:45," | F:45,3,7,1,0,46.45",194.016,140929,27342480.86,-32.03,-0.02,69.4,0.04,-32.03,-0.02,-1626.63,-0.02
420,Exit short,2025-01-10 01:00,Short Exit,194.667,101351,19723816.76,-37.16,-0.03,26.91,0.02,-37.16,-0.03,-1663.79,-0.02
420,Entry short,2025-01-10 00:25," | F:50,3,20,1,1,51.74",194.609,101351,19723816.76,-37.16,-0.03,26.91,0.02,-37.16,-0.03,-1663.79,-0.02
421,Exit long,2025-01-10 22:15,Long Exit,192.687,51599,9949319.18,-43.38,-0.07,28.7,0.05,-43.38,-0.07,-1707.17,-0.02
421,Entry long,2025-01-10 21:15," | F:55,3,16,1,0,53.12",192.82,51599,9949319.18,-43.38,-0.07,28.7,0.05,-43.38,-0.07,-1707.17,-0.02
422,Exit short,2025-01-13 06:30,Short Exit,191.122,83791,16035670.21,135.44,0.13,135.44,0.13,-7.44,-0.01,-1571.72,-0.02
422,Entry short,2025-01-13 06:10," | F:75,3,9,1,0,38.41",191.377,83791,16035670.21,135.44,0.13,135.44,0.13,-7.44,-0.01,-1571.72,-0.02
423,Exit long,2025-01-13 17:45,Long Exit,191.465,57477,10987935.57,107.12,0.15,107.12,0.15,-0.73,0.00,-1464.61,-0.01
423,Entry long,2025-01-13 17:30," | F:50,3,9,1,0,59.88",191.171,57477,10987935.57,107.12,0.15,107.12,0.15,-0.73,0.00,-1464.61,-0.01
424,Exit long,2025-01-14 06:30,Time Stop (Bars),192.405,11310,2177559.54,-9.26,-0.07,16.87,0.12,-31.3,-0.23,-1473.87,-0.01
424,Entry long,2025-01-14 03:30," | F:65,3,46,1,1,61.92",192.534,11310,2177559.54,-9.26,-0.07,16.87,0.12,-31.3,-0.23,-1473.87,-0.01
425,Exit short,2025-01-14 07:05,Short Exit,192.447,121185,23316236.37,-34.61,-0.02,107.68,0.07,-34.61,-0.02,-1508.48,-0.02
425,Entry short,2025-01-14 06:35," | F:50,3,10,1,1,52.97",192.402,121185,23316236.37,-34.61,-0.02,107.68,0.07,-34.61,-0.02,-1508.48,-0.02
426,Exit short,2025-01-14 13:10,Short Exit,192.518,74502,14336568.86,-40.67,-0.04,61.47,0.07,-40.67,-0.04,-1549.15,-0.02
426,Entry short,2025-01-14 12:30," | F:60,3,10,1,1,48.96",192.432,74502,14336568.86,-40.67,-0.04,61.47,0.07,-40.67,-0.04,-1549.15,-0.02
427,Exit short,2025-01-14 19:40,Short Exit,192.707,78278,15078378.03,-40.24,-0.04,16.89,0.02,-40.24,-0.04,-1589.39,-0.02
427,Entry short,2025-01-14 19:30," | F:55,3,13,1,1,57.33",192.626,78278,15078378.03,-40.24,-0.04,16.89,0.02,-40.24,-0.04,-1589.39,-0.02
428,Exit long,2025-01-15 16:15,Long Exit,191.982,39272,7546546.792,-44.48,-0.09,0,0.00,-44.48,-0.09,-1633.87,-0.02
428,Entry long,2025-01-15 16:10," | F:70,3,9,1,1,58.47",192.161,39272,7546546.792,-44.48,-0.09,0,0.00,-44.48,-0.09,-1633.87,-0.02
429,Exit long,2025-01-16 16:35,Long Exit,190.023,82997,15777480.71,-39.24,-0.04,5.3,0.01,-39.24,-0.04,-1673.11,-0.02
429,Entry long,2025-01-16 16:30," | F:60,3,43,1,0,37.69",190.097,82997,15777480.71,-39.24,-0.04,5.3,0.01,-39.24,-0.04,-1673.11,-0.02
430,Exit short,2025-01-17 00:05,Short Exit,189.911,119334,22657469.24,-34.6,-0.02,111.31,0.08,-34.6,-0.02,-1707.72,-0.02
430,Entry short,2025-01-16 23:35," | F:65,3,13,1,0,48.4",189.866,119334,22657469.24,-34.6,-0.02,111.31,0.08,-34.6,-0.02,-1707.72,-0.02
431,Exit short,2025-01-20 04:05,Short Exit,190.172,156020,29665954.84,-29.94,-0.02,105.78,0.06,-29.94,-0.02,-1737.65,-0.02
431,Entry short,2025-01-20 03:45," | F:70,3,13,1,1,52.48",190.142,156020,29665954.84,-29.94,-0.02,105.78,0.06,-29.94,-0.02,-1737.65,-0.02
432,Exit long,2025-01-20 09:30,Long Exit,190.655,97614,18616454.01,-37.46,-0.03,47.45,0.04,-37.46,-0.03,-1775.11,-0.02
432,Entry long,2025-01-20 09:20," | F:65,3,8,1,1,61.34",190.715,97614,18616454.01,-37.46,-0.03,47.45,0.04,-37.46,-0.03,-1775.11,-0.02
433,Exit long,2025-01-20 15:25,Long Exit,190.639,128202,24445557.36,-33.62,-0.02,0,0.00,-33.62,-0.02,-1808.73,-0.02
433,Entry long,2025-01-20 15:20," | F:70,3,8,1,1,47.92",190.68,128202,24445557.36,-33.62,-0.02,0,0.00,-33.62,-0.02,-1808.73,-0.02
434,Exit short,2025-01-21 12:00,Short Exit,191.02,49626,9472759.758,-43.67,-0.07,35.7,0.06,-43.67,-0.07,-1852.4,-0.02
434,Entry short,2025-01-21 11:05," | F:75,3,15,1,0,50.85",190.883,49626,9472759.758,-43.67,-0.07,35.7,0.06,-43.67,-0.07,-1852.4,-0.02
435,Exit short,2025-01-23 19:40,Short Exit,192.816,75740,14597597.42,-40.15,-0.04,62.88,0.07,-40.15,-0.04,-1892.55,-0.02
435,Entry short,2025-01-23 19:10," | F:70,3,68,1,1,59.76",192.733,75740,14597597.42,-40.15,-0.04,62.88,0.07,-40.15,-0.04,-1892.55,-0.02
436,Exit long,2025-01-24 02:50,Long Exit,192.95,68432,13186983.26,108.72,0.13,108.72,0.13,-35.95,-0.04,-1783.83,-0.02
436,Entry long,2025-01-24 00:00," | F:70,3,16,1,1,52.93",192.702,68432,13186983.26,108.72,0.13,108.72,0.13,-35.95,-0.04,-1783.83,-0.02
437,Exit long,2025-01-24 05:30,Long Exit,193.034,12527,2425703.226,-48.47,-0.31,0.56,0.00,-48.47,-0.31,-1832.3,-0.02
437,Entry long,2025-01-24 05:20," | F:70,3,20,1,1,68.27",193.638,12527,2425703.226,-48.47,-0.31,0.56,0.00,-48.47,-0.31,-1832.3,-0.02
438,Exit long,2025-01-24 05:40,Long Exit,192.85,21847,4220556.389,-47.16,-0.17,0.7,0.00,-47.16,-0.17,-1879.46,-0.02
438,Entry long,2025-01-24 05:30," | F:70,3,34,1,1,48.88",193.187,21847,4220556.389,-47.16,-0.17,0.7,0.00,-47.16,-0.17,-1879.46,-0.02
439,Exit long,2025-01-27 16:20,Long Exit,192.568,66996,12907650.35,-40.78,-0.05,20.18,0.02,-40.78,-0.05,-1920.25,-0.02
439,Entry long,2025-01-27 16:10," | F:55,3,24,1,0,43.65",192.663,66996,12907650.35,-40.78,-0.05,20.18,0.02,-40.78,-0.05,-1920.25,-0.02
440,Exit short,2025-01-28 02:20,Short Exit,193.122,87069,16808931.66,-38.88,-0.04,27.04,0.02,-38.88,-0.04,-1959.12,-0.02
440,Entry short,2025-01-28 02:10," | F:65,3,28,1,1,54.49",193.053,87069,16808931.66,-38.88,-0.04,27.04,0.02,-38.88,-0.04,-1959.12,-0.02
441,Exit short,2025-01-28 08:50,Short Exit,193.853,66524,12889424.14,-41.76,-0.05,73.61,0.09,-41.76,-0.05,-2000.88,-0.02
441,Entry short,2025-01-28 07:45," | F:45,3,9,1,1,48.44",193.756,66524,12889424.14,-41.76,-0.05,73.61,0.09,-41.76,-0.05,-2000.88,-0.02
442,Exit short,2025-01-28 16:20,Short Exit,193.396,55899,10803991.02,-43.04,-0.06,7.96,0.01,-43.04,-0.06,-2043.93,-0.02
442,Entry short,2025-01-28 16:10," | F:75,3,37,1,0,58.71",193.277,55899,10803991.02,-43.04,-0.06,7.96,0.01,-43.04,-0.06,-2043.93,-0.02
443,Exit long,2025-01-29 03:05,Long Exit,193.665,100978,19534396.06,138.28,0.11,138.28,0.11,-24.02,-0.02,-1905.65,-0.02
443,Entry long,2025-01-29 01:00," | F:70,3,11,1,1,46.82",193.452,100978,19534396.06,138.28,0.11,138.28,0.11,-24.02,-0.02,-1905.65,-0.02
444,Exit long,2025-01-29 10:20,Long Exit,193.035,65166,12585770.24,-41.48,-0.05,38.54,0.05,-41.48,-0.05,-1947.12,-0.02
444,Entry long,2025-01-29 10:15," | F:50,3,28,1,0,37.1",193.134,65166,12585770.24,-41.48,-0.05,38.54,0.05,-41.48,-0.05,-1947.12,-0.02
445,Exit long,2025-01-29 14:30,Long Exit,192.911,73314,14149382.06,-40.53,-0.04,8.01,0.01,-40.53,-0.04,-1987.66,-0.02
445,Entry long,2025-01-29 14:10," | F:45,3,13,1,0,49.51",192.997,73314,14149382.06,-40.53,-0.04,8.01,0.01,-40.53,-0.04,-1987.66,-0.02
446,Exit long,2025-01-29 16:40,Long Exit,192.702,57142,11018006.16,-42.61,-0.06,14.33,0.02,-42.61,-0.06,-2030.27,-0.02
446,Entry long,2025-01-29 16:35," | F:60,3,8,1,0,50.4",192.818,57142,11018006.16,-42.61,-0.06,14.33,0.02,-42.61,-0.06,-2030.27,-0.02
447,Exit short,2025-01-29 21:35,Short Exit,193.28,39230,7575391.46,-44.89,-0.09,25.73,0.05,-44.89,-0.09,-2075.17,-0.02
447,Entry short,2025-01-29 21:00," | F:70,3,132,1,1,60.69",193.102,39230,7575391.46,-44.89,-0.09,25.73,0.05,-44.89,-0.09,-2075.17,-0.02
448,Exit long,2025-01-30 02:50,Long Exit,192.826,69761,13458082.84,-40.88,-0.05,25.6,0.03,-40.88,-0.05,-2116.04,-0.02
448,Entry long,2025-01-30 02:45," | F:55,3,100,1,0,38.4",192.917,69761,13458082.84,-40.88,-0.05,25.6,0.03,-40.88,-0.05,-2116.04,-0.02
449,Exit short,2025-01-31 07:15,Short Exit,191.995,93061,17861383.85,-38,-0.03,0.6,0.00,-38,-0.03,-2154.04,-0.02
449,Entry short,2025-01-31 07:10," | F:65,3,104,1,1,72.65",191.932,93061,17861383.85,-38,-0.03,0.6,0.00,-38,-0.03,-2154.04,-0.02
450,Exit long,2025-02-03 10:20,Long Exit,191.491,43956,8400738.852,105.92,0.20,105.92,0.20,-24.07,-0.04,-2048.12,-0.02
450,Entry long,2025-02-03 09:35," | F:45,3,8,1,0,56.92",191.117,43956,8400738.852,105.92,0.20,105.92,0.20,-24.07,-0.04,-2048.12,-0.02
451,Exit short,2025-02-03 15:40,Short Exit,191.285,48001,9175103.144,-43.61,-0.07,53.5,0.09,-43.61,-0.07,-2091.73,-0.02
451,Entry short,2025-02-03 15:15," | F:75,3,52,1,1,73.88",191.144,48001,9175103.144,-43.61,-0.07,53.5,0.09,-43.61,-0.07,-2091.73,-0.02
452,Exit short,2025-02-04 10:20,Short Exit,193.107,58866,11360843.67,-42.58,-0.06,13.31,0.02,-42.58,-0.06,-2134.31,-0.02
452,Entry short,2025-02-04 10:15," | F:50,3,107,1,1,64.3",192.995,58866,11360843.67,-42.58,-0.06,13.31,0.02,-42.58,-0.06,-2134.31,-0.02
453,Exit long,2025-02-04 10:45,Long Exit,192.598,46476,8958016.62,-44.13,-0.08,24.32,0.04,-44.13,-0.08,-2178.44,-0.02
453,Entry long,2025-02-04 10:35," | F:80,3,19,1,1,48.33",192.745,46476,8958016.62,-44.13,-0.08,24.32,0.04,-44.13,-0.08,-2178.44,-0.02
454,Exit short,2025-02-04 23:00,Short Exit,192.686,70125,13505794.5,-40.76,-0.05,57.52,0.07,-40.76,-0.05,-2219.2,-0.02
454,Entry short,2025-02-04 20:35," | F:70,3,15,1,0,42.98",192.596,70125,13505794.5,-40.76,-0.05,57.52,0.07,-40.76,-0.05,-2219.2,-0.02
455,Exit long,2025-02-11 16:25,Long Exit,189.091,68586,12952397.51,109.16,0.13,109.16,0.13,-0.45,0.00,-2110.04,-0.02
455,Entry long,2025-02-11 16:00," | F:75,3,7,1,1,67.48",188.849,68586,12952397.51,109.16,0.13,109.16,0.13,-0.45,0.00,-2110.04,-0.02
456,Exit long,2025-02-12 14:55,Long Exit,191.201,66770,12772833.92,-41.59,-0.05,21.45,0.03,-41.59,-0.05,-2151.63,-0.02
456,Entry long,2025-02-12 14:40," | F:75,3,12,1,1,54.98",191.296,66770,12772833.92,-41.59,-0.05,21.45,0.03,-41.59,-0.05,-2151.63,-0.02
457,Exit long,2025-02-13 10:15,Long Exit,192.689,58453,11269796.85,-42.39,-0.06,0,0.00,-42.39,-0.06,-2194.02,-0.02
457,Entry long,2025-02-13 10:10," | F:70,3,9,1,1,53.06",192.801,58453,11269796.85,-42.39,-0.06,0,0.00,-42.39,-0.06,-2194.02,-0.02
458,Exit long,2025-02-13 10:30,Long Exit,192.407,64223,12363377.06,-41.58,-0.05,7.9,0.01,-41.58,-0.05,-2235.6,-0.02
458,Entry long,2025-02-13 10:25," | F:70,3,18,1,1,40.15",192.507,64223,12363377.06,-41.58,-0.05,7.9,0.01,-41.58,-0.05,-2235.6,-0.02
459,Exit short,2025-02-13 17:35,Short Exit,191.798,50841,9767572.92,106,0.17,106,0.17,-2.96,0.00,-2129.6,-0.02
459,Entry short,2025-02-13 17:15," | F:70,3,49,1,1,67.42",192.12,50841,9767572.92,106,0.17,106,0.17,-2.96,0.00,-2129.6,-0.02
460,Exit short,2025-02-17 10:10,Short Exit,191.337,61248,11712638.78,-41.82,-0.05,8.44,0.01,-41.82,-0.05,-2171.42,-0.02
460,Entry short,2025-02-17 10:00," | F:70,3,73,1,0,61.72",191.233,61248,11712638.78,-41.82,-0.05,8.44,0.01,-41.82,-0.05,-2171.42,-0.02
461,Exit long,2025-02-19 08:20,Long Exit,191.464,74378,14246808.39,-40.09,-0.04,22.98,0.02,-40.09,-0.04,-2211.51,-0.02
461,Entry long,2025-02-19 08:05," | F:45,3,13,1,0,49.03",191.546,74378,14246808.39,-40.09,-0.04,22.98,0.02,-40.09,-0.04,-2211.51,-0.02
462,Exit long,2025-02-19 10:30,Long Exit,191.682,51929,9937652.73,106.51,0.16,106.51,0.16,-37.89,-0.06,-2105,-0.02
462,Entry long,2025-02-19 09:00," | F:75,3,183,1,0,39.92",191.37,51929,9937652.73,106.51,0.16,106.51,0.16,-37.89,-0.06,-2105,-0.02
463,Exit long,2025-02-19 20:55,Long Exit,190.673,126376,24101546.09,-33.23,-0.02,34.89,0.02,-33.23,-0.02,-2138.23,-0.02
463,Entry long,2025-02-19 20:45," | F:50,3,15,1,0,48.27",190.713,126376,24101546.09,-33.23,-0.02,34.89,0.02,-33.23,-0.02,-2138.23,-0.02
464,Exit long,2025-02-21 11:15,Long Exit,190.282,96421,18352773.14,-37.36,-0.03,17.39,0.01,-37.36,-0.03,-2175.6,-0.02
464,Entry long,2025-02-21 11:10," | F:70,3,55,1,1,41.13",190.34,96421,18352773.14,-37.36,-0.03,17.39,0.01,-37.36,-0.03,-2175.6,-0.02
465,Exit short,2025-02-24 11:45,Short Exit,188.818,50486,9548619.124,106.79,0.17,106.79,0.17,-17.57,-0.03,-2068.8,-0.02
465,Entry short,2025-02-24 11:15," | F:75,3,23,1,1,57.69",189.134,50486,9548619.124,106.79,0.17,106.79,0.17,-17.57,-0.03,-2068.8,-0.02
466,Exit short,2025-02-24 20:30,Short Exit,188.953,76356,14447929.61,135.45,0.14,135.45,0.14,-10.73,-0.01,-1933.35,-0.02
466,Entry short,2025-02-24 19:45," | F:75,3,43,1,1,61.47",189.218,76356,14447929.61,135.45,0.14,135.45,0.14,-10.73,-0.01,-1933.35,-0.02
467,Exit long,2025-02-25 16:05,Long Exit,189.266,72576,13742193.02,-40.23,-0.04,1.94,0.00,-40.23,-0.04,-1973.59,-0.02
467,Entry long,2025-02-25 16:00," | F:70,3,15,1,1,46.69",189.349,72576,13742193.02,-40.23,-0.04,1.94,0.00,-40.23,-0.04,-1973.59,-0.02
468,Exit long,2025-02-25 17:30,Long Exit,188.352,39559,7457662.68,-44.39,-0.09,13.21,0.03,-44.39,-0.09,-2017.98,-0.02
468,Entry long,2025-02-25 17:20," | F:55,3,89,1,0,27.65",188.52,39559,7457662.68,-44.39,-0.09,13.21,0.03,-44.39,-0.09,-2017.98,-0.02
469,Exit short,2025-02-26 02:10,Short Exit,188.525,45172,8531861.5,106.05,0.19,106.05,0.19,-24.85,-0.04,-1911.92,-0.02
469,Entry short,2025-02-26 01:05," | F:75,3,53,1,0,57.49",188.875,45172,8531861.5,106.05,0.19,106.05,0.19,-24.85,-0.04,-1911.92,-0.02
470,Exit short,2025-02-26 22:30,Time Stop (Bars),188.749,21234,4018131.054,68.65,0.25,87.74,0.33,-14.39,-0.05,-1843.27,-0.02
470,Entry short,2025-02-26 19:30," | F:60,3,10,1,1,39.4",189.231,21234,4018131.054,68.65,0.25,87.74,0.33,-14.39,-0.05,-1843.27,-0.02
471,Exit short,2025-02-27 02:50,Short Exit,188.938,54371,10266386.59,-42.66,-0.06,94.8,0.14,-42.66,-0.06,-1885.93,-0.02
471,Entry short,2025-02-27 02:05," | F:75,3,25,1,0,49.74",188.821,54371,10266386.59,-42.66,-0.06,94.8,0.14,-42.66,-0.06,-1885.93,-0.02
472,Exit long,2025-02-27 06:45,Long Exit,188.704,105047,19828146.48,-35.93,-0.03,47.9,0.04,-35.93,-0.03,-1921.85,-0.02
472,Entry long,2025-02-27 06:35," | F:50,3,49,1,0,33.94",188.755,105047,19828146.48,-35.93,-0.03,47.9,0.04,-35.93,-0.03,-1921.85,-0.02
473,Exit long,2025-02-27 10:10,Long Exit,188.943,51099,9661236.831,-43.18,-0.07,8.57,0.01,-43.18,-0.07,-1965.03,-0.02
473,Entry long,2025-02-27 10:00," | F:80,3,11,1,1,57.6",189.069,51099,9661236.831,-43.18,-0.07,8.57,0.01,-43.18,-0.07,-1965.03,-0.02
474,Exit short,2025-02-27 15:50,Short Exit,189.051,31157,5905840.507,104.47,0.26,104.47,0.26,-39.91,-0.10,-1860.56,-0.02
474,Entry short,2025-02-27 15:30," | F:45,3,10,1,1,40.96",189.551,31157,5905840.507,104.47,0.26,104.47,0.26,-39.91,-0.10,-1860.56,-0.02
475,Exit long,2025-02-28 00:55,Long Exit,188.688,81393,15363742.68,-39.12,-0.04,16.84,0.02,-39.12,-0.04,-1899.68,-0.02
475,Entry long,2025-02-28 00:45," | F:50,3,7,1,0,48.93",188.76,81393,15363742.68,-39.12,-0.04,16.84,0.02,-39.12,-0.04,-1899.68,-0.02
476,Exit short,2025-02-28 07:05,Short Exit,188.416,68651,12928836.88,-40.78,-0.05,60.49,0.07,-40.78,-0.05,-1940.46,-0.02
476,Entry short,2025-02-28 06:40," | F:65,3,40,1,0,55.97",188.327,68651,12928836.88,-40.78,-0.05,60.49,0.07,-40.78,-0.05,-1940.46,-0.02
477,Exit short,2025-02-28 22:50,Short Exit,189.382,32704,6186681.088,-45.84,-0.11,80.55,0.20,-45.84,-0.11,-1986.3,-0.02
477,Entry short,2025-02-28 20:40," | F:70,3,10,1,0,42.21",189.172,32704,6186681.088,-45.84,-0.11,80.55,0.20,-45.84,-0.11,-1986.3,-0.02
478,Exit short,2025-03-03 08:50,Short Exit,189.614,67144,12725265.17,-41,-0.05,28.97,0.03,-41,-0.05,-2027.31,-0.02
478,Entry short,2025-03-03 08:30," | F:65,3,6,1,0,46.69",189.522,67144,12725265.17,-41,-0.05,28.97,0.03,-41,-0.05,-2027.31,-0.02
479,Exit short,2025-03-03 12:25,Short Exit,190.297,65996,12552637.19,-41.18,-0.05,9.2,0.01,-41.18,-0.05,-2068.49,-0.02
479,Entry short,2025-03-03 12:20," | F:50,3,130,1,1,77.71",190.203,65996,12552637.19,-41.18,-0.05,9.2,0.01,-41.18,-0.05,-2068.49,-0.02
480,Exit long,2025-03-04 03:10,Long Exit,189.079,34202,6473651.954,-45.28,-0.10,62.2,0.14,-45.28,-0.10,-2113.76,-0.02
480,Entry long,2025-03-04 02:45," | F:55,3,188,1,0,37.47",189.277,34202,6473651.954,-45.28,-0.10,62.2,0.14,-45.28,-0.10,-2113.76,-0.02
481,Exit long,2025-03-06 09:10,Long Exit,191.707,53430,10249263.18,-42.7,-0.06,14.71,0.02,-42.7,-0.06,-2156.46,-0.02
481,Entry long,2025-03-06 09:05," | F:70,3,149,1,0,28.35",191.826,53430,10249263.18,-42.7,-0.06,14.71,0.02,-42.7,-0.06,-2156.46,-0.02
482,Exit long,2025-03-06 19:15,Long Exit,190.464,54763,10436677.78,-42.29,-0.06,23.53,0.03,-42.29,-0.06,-2198.75,-0.02
482,Entry long,2025-03-06 19:05," | F:50,3,26,1,0,38.41",190.579,54763,10436677.78,-42.29,-0.06,23.53,0.03,-42.29,-0.06,-2198.75,-0.02
483,Exit long,2025-03-07 04:50,Long Exit,190.226,26029,4958264.21,-46.42,-0.14,51.87,0.15,-46.42,-0.14,-2245.17,-0.02
483,Entry long,2025-03-07 02:30," | F:50,3,60,1,0,46.37",190.49,26029,4958264.21,-46.42,-0.14,51.87,0.15,-46.42,-0.14,-2245.17,-0.02
484,Exit short,2025-03-07 13:30,Short Exit,190.767,79361,15133666.53,-39.13,-0.04,13.94,0.01,-39.13,-0.04,-2284.3,-0.02
484,Entry short,2025-03-07 13:25," | F:55,3,17,1,1,53.86",190.694,79361,15133666.53,-39.13,-0.04,13.94,0.01,-39.13,-0.04,-2284.3,-0.02
485,Exit long,2025-03-10 13:55,Long Exit,190.17,72032,13678516.64,133.77,0.14,133.77,0.14,-0.49,0.00,-2150.53,-0.02
485,Entry long,2025-03-10 13:40," | F:55,3,8,1,0,47.77",189.895,72032,13678516.64,133.77,0.14,133.77,0.14,-0.49,0.00,-2150.53,-0.02
486,Exit long,2025-03-10 16:20,Long Exit,189.56,31264,5933125.6,-45.39,-0.11,20.48,0.05,-45.39,-0.11,-2195.92,-0.02
486,Entry long,2025-03-10 16:10," | F:50,3,60,1,0,42.78",189.775,31264,5933125.6,-45.39,-0.11,20.48,0.05,-45.39,-0.11,-2195.92,-0.02
487,Exit short,2025-03-10 21:30,Short Exit,189.759,35920,6809498.08,-44.88,-0.10,94.84,0.21,-44.88,-0.10,-2240.8,-0.02
487,Entry short,2025-03-10 20:10," | F:75,3,10,1,0,44.07",189.574,35920,6809498.08,-44.88,-0.10,94.84,0.21,-44.88,-0.10,-2240.8,-0.02
488,Exit long,2025-03-11 09:45,Long Exit,189.565,53213,10093601.48,-42.65,-0.06,0,0.00,-42.65,-0.06,-2283.45,-0.02
488,Entry long,2025-03-11 09:40," | F:65,3,20,1,1,43.92",189.683,53213,10093601.48,-42.65,-0.06,0,0.00,-42.65,-0.06,-2283.45,-0.02
489,Exit long,2025-03-13 10:15,Long Exit,191.27,48599,9301945.798,-43.26,-0.07,21.3,0.03,-43.26,-0.07,-2326.71,-0.02
489,Entry long,2025-03-13 10:05," | F:50,3,17,1,0,47.69",191.402,48599,9301945.798,-43.26,-0.07,21.3,0.03,-43.26,-0.07,-2326.71,-0.02
490,Exit long,2025-03-14 02:50,Long Exit,192.029,27677,5299453.575,103.73,0.29,103.73,0.29,0,0.00,-2222.98,-0.02
490,Entry long,2025-03-14 00:00," | F:45,3,23,1,1,62.16",191.475,27677,5299453.575,103.73,0.29,103.73,0.29,0,0.00,-2222.98,-0.02
491,Exit long,2025-03-14 16:35,Long Exit,191.951,27612,5307026.4,-46.51,-0.13,16.44,0.05,-46.51,-0.13,-2269.49,-0.02
491,Entry long,2025-03-14 16:20," | F:70,3,127,1,1,43.77",192.2,27612,5307026.4,-46.51,-0.13,16.44,0.05,-46.51,-0.13,-2269.49,-0.02
492,Exit short,2025-03-17 09:20,Short Exit,192.499,103428,19930472.17,139.36,0.10,139.36,0.10,-7.66,-0.01,-2130.14,-0.02
492,Entry short,2025-03-17 09:05," | F:50,3,11,1,1,56.46",192.699,103428,19930472.17,139.36,0.10,139.36,0.10,-7.66,-0.01,-2130.14,-0.02
493,Exit short,2025-03-17 19:05,Short Exit,193.239,66386,12822256.74,-41.15,-0.05,6.26,0.01,-41.15,-0.05,-2171.28,-0.02
493,Entry short,2025-03-17 19:00," | F:55,3,38,1,1,61.53",193.147,66386,12822256.74,-41.15,-0.05,6.26,0.01,-41.15,-0.05,-2171.28,-0.02
494,Exit short,2025-03-18 07:45,Short Exit,194.181,116876,22689956.01,-34.47,-0.02,26.63,0.02,-34.47,-0.02,-2205.75,-0.02
494,Entry short,2025-03-18 07:35," | F:55,3,14,1,1,52.23",194.137,116876,22689956.01,-34.47,-0.02,26.63,0.02,-34.47,-0.02,-2205.75,-0.02
495,Exit long,2025-03-18 11:55,Long Exit,194.801,60387,11747264.27,108.46,0.14,108.46,0.14,-2.83,0.00,-2097.28,-0.02
495,Entry long,2025-03-18 11:15," | F:80,3,22,1,1,47.88",194.533,60387,11747264.27,108.46,0.14,108.46,0.14,-2.83,0.00,-2097.28,-0.02
496,Exit short,2025-03-18 15:20,Short Exit,194.362,105546,20508748.81,-36.08,-0.03,106.11,0.08,-36.08,-0.03,-2133.36,-0.02
496,Entry short,2025-03-18 14:45," | F:45,3,15,1,1,51.28",194.311,105546,20508748.81,-36.08,-0.03,106.11,0.08,-36.08,-0.03,-2133.36,-0.02
497,Exit long,2025-03-18 16:00,Long Exit,193.873,34336,6663621.856,-45.56,-0.10,7.59,0.02,-45.56,-0.10,-2178.92,-0.02
497,Entry long,2025-03-18 15:45," | F:70,3,161,1,0,42.24",194.071,34336,6663621.856,-45.56,-0.10,7.59,0.02,-45.56,-0.10,-2178.92,-0.02
498,Exit short,2025-03-18 18:25,Short Exit,194.352,50530,9814138.72,-43.35,-0.07,9.82,0.01,-43.35,-0.07,-2222.27,-0.02
498,Entry short,2025-03-18 18:15," | F:80,3,35,1,1,55.15",194.224,50530,9814138.72,-43.35,-0.07,9.82,0.01,-43.35,-0.07,-2222.27,-0.02
499,Exit long,2025-03-19 02:00,Time Stop (Bars),194.239,60173,11676630.82,75.74,0.10,102.73,0.13,-41.13,-0.05,-2146.53,-0.02
499,Entry long,2025-03-18 23:00," | F:50,3,28,1,0,41.19",194.051,60173,11676630.82,75.74,0.10,102.73,0.13,-41.13,-0.05,-2146.53,-0.02
500,Exit long,2025-03-19 02:35,Long Exit,194.345,116652,22646002.72,165.57,0.11,165.57,0.11,-17.18,-0.01,-1980.96,-0.02
500,Entry long,2025-03-19 02:20," | F:70,3,24,1,1,45.76",194.133,116652,22646002.72,165.57,0.11,165.57,0.11,-17.18,-0.01,-1980.96,-0.02
501,Exit short,2025-03-20 15:50,Short Exit,192.629,56772,10929631.9,-42.33,-0.06,5.72,0.01,-42.33,-0.06,-2023.29,-0.02
501,Entry short,2025-03-20 15:45," | F:70,3,20,1,0,53.62",192.518,56772,10929631.9,-42.33,-0.06,5.72,0.01,-42.33,-0.06,-2023.29,-0.02
