Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
201,Entry long,2025-03-10 14:20," | F:55,16,2,0,1.44,1,0,46.16,0,1.12,13.36",189.893,74156,14081705.31,-39.56,-0.04,36.56,0.04,-39.56,-0.04,-1278.11,-0.01
202,Exit short,2025-03-10 21:30,Short Exit,189.759,35920,6809498.08,-44.88,-0.10,94.84,0.21,-44.88,-0.10,-1322.99,-0.01
202,Entry short,2025-03-10 20:10," | F:75,10,2,1,1.14,1,0,44.07,0,1.37,9.73",189.574,35920,6809498.08,-44.88,-0.10,94.84,0.21,-44.88,-0.10,-1322.99,-0.01
203,Exit long,2025-03-13 10:15,Long Exit,191.27,48599,9301945.798,-43.26,-0.07,21.3,0.03,-43.26,-0.07,-1366.25,-0.01
203,Entry long,2025-03-13 10:05," | F:50,17,1,0,0.71,0,0,47.69,1,1.44,22.02",191.402,48599,9301945.798,-43.26,-0.07,21.3,0.03,-43.26,-0.07,-1366.25,-0.01
204,Exit long,2025-03-14 16:35,Long Exit,191.951,27612,5307026.4,-46.51,-0.13,16.44,0.05,-46.51,-0.13,-1412.76,-0.01
204,Entry long,2025-03-14 16:20," | F:70,127,2,0,0.33,0,1,43.77,1,1.37,15.54",192.2,27612,5307026.4,-46.51,-0.13,16.44,0.05,-46.51,-0.13,-1412.76,-0.01
205,Exit long,2025-03-18 11:55,Long Exit,194.801,60387,11747264.27,108.46,0.14,108.46,0.14,-2.83,0.00,-1304.3,-0.01
205,Entry long,2025-03-18 11:15," | F:80,22,1,0,0.38,1,1,47.88,1,1.02,31.17",194.533,60387,11747264.27,108.46,0.14,108.46,0.14,-2.83,0.00,-1304.3,-0.01
206,Exit long,2025-03-18 16:00,Long Exit,193.873,34336,6663621.856,-45.56,-0.10,7.59,0.02,-45.56,-0.10,-1349.86,-0.01
206,Entry long,2025-03-18 15:45," | F:70,161,2,0,0.4,0,0,42.24,1,1.41,21.04",194.071,34336,6663621.856,-45.56,-0.10,7.59,0.02,-45.56,-0.10,-1349.86,-0.01
207,Exit short,2025-03-20 15:50,Short Exit,192.629,56772,10929631.9,-42.33,-0.06,5.72,0.01,-42.33,-0.06,-1392.19,-0.01
207,Entry short,2025-03-20 15:45," | F:70,20,2,1,0.85,0,0,53.62,0,0.98,11.88",192.518,56772,10929631.9,-42.33,-0.06,5.72,0.01,-42.33,-0.06,-1392.19,-0.01
208,Exit long,2025-03-21 09:55,Long Exit,193.058,81169,15676168.97,-39.26,-0.04,8.72,0.01,-39.26,-0.04,-1431.45,-0.01
208,Entry long,2025-03-21 09:40," | F:70,50,1,0,0.8,0,1,37.11,1,1.08,18.09",193.13,81169,15676168.97,-39.26,-0.04,8.72,0.01,-39.26,-0.04,-1431.45,-0.01
209,Exit long,2025-03-26 14:50,Long Exit,193.949,61074,11828995.54,108.33,0.14,108.33,0.14,-40.32,-0.05,-1323.13,-0.01
209,Entry long,2025-03-26 14:00," | F:55,32,2,0,0.7,0,0,40.34,1,1.59,16.58",193.683,61074,11828995.54,108.33,0.14,108.33,0.14,-40.32,-0.05,-1323.13,-0.01
210,Exit long,2025-03-27 21:45,Long Exit,195.642,98117,19201398.78,-37.12,-0.03,63.83,0.05,-37.12,-0.03,-1360.25,-0.01
210,Entry long,2025-03-27 21:05," | F:75,14,2,0,0.35,1,1,48.4,1,0.91,9.26",195.699,98117,19201398.78,-37.12,-0.03,63.83,0.05,-37.12,-0.03,-1360.25,-0.01
211,Exit long,2025-03-28 10:45,Long Exit,194.868,53791,10488599.51,-42.72,-0.06,60.16,0.09,-42.72,-0.06,-1402.97,-0.01
211,Entry long,2025-03-28 10:00," | F:80,209,1,0,0.39,1,0,40.87,1,1.69,12.85",194.988,53791,10488599.51,-42.72,-0.06,60.16,0.09,-42.72,-0.06,-1402.97,-0.01
212,Exit long,2025-04-14 18:55,Long Exit,188.376,32663,6159425.225,-45.27,-0.11,28.21,0.07,-45.27,-0.11,-1448.24,-0.01
212,Entry long,2025-04-14 18:30," | F:70,69,2,0,0.63,0,1,36.1,1,1.01,17.6",188.575,32663,6159425.225,-45.27,-0.11,28.21,0.07,-45.27,-0.11,-1448.24,-0.01
213,Exit long,2025-04-23 14:30,Time Stop (Bars),188.711,17332,3268485.892,15.79,0.07,66.55,0.29,-5.83,-0.03,-1432.46,-0.01
213,Entry long,2025-04-23 11:30," | F:75,224,1,0,0.87,0,0,40.16,1,1.1,19.09",188.581,17332,3268485.892,15.79,0.07,66.55,0.29,-5.83,-0.03,-1432.46,-0.01
214,Exit long,2025-04-28 00:00,Long Exit,190.976,52018,9949326.806,-105.93,-0.15,69.89,0.10,-105.93,-0.15,-1538.39,-0.02
214,Entry long,2025-04-25 21:00," | F:70,56,2,0,1.03,0,1,31.01,1,1.21,23.05",191.267,52018,9949326.806,-105.93,-0.15,69.89,0.10,-105.93,-0.15,-1538.39,-0.02
215,Exit long,2025-04-28 08:10,Long Exit,191.032,110295,21046161.02,165.02,0.11,165.02,0.11,-9.21,-0.01,-1373.36,-0.01
215,Entry long,2025-04-28 07:45," | F:55,42,0,0,0.73,1,0,39.2,1,1.58,19.2",190.817,110295,21046161.02,165.02,0.11,165.02,0.11,-9.21,-0.01,-1373.36,-0.01
216,Exit long,2025-04-28 09:55,Long Exit,191.141,74105,14170209.89,-39.71,-0.04,20.11,0.02,-39.71,-0.04,-1413.07,-0.01
216,Entry long,2025-04-28 09:40," | F:75,6,0,0,0.34,1,1,61.57,1,1.35,27.38",191.218,74105,14170209.89,-39.71,-0.04,20.11,0.02,-39.71,-0.04,-1413.07,-0.01
217,Exit long,2025-04-29 13:35,Long Exit,191.04,85975,16430080.43,-38.12,-0.03,18.76,0.02,-38.12,-0.03,-1451.19,-0.01
217,Entry long,2025-04-29 13:20," | F:70,26,1,0,1.08,0,1,43.59,1,0.87,14.5",191.103,85975,16430080.43,-38.12,-0.03,18.76,0.02,-38.12,-0.03,-1451.19,-0.01
218,Exit long,2025-04-29 15:55,Long Exit,190.818,73448,14020855.96,-39.8,-0.04,55.82,0.06,-39.8,-0.04,-1490.99,-0.01
218,Entry long,2025-04-29 15:35," | F:70,177,2,0,1.57,0,0,40.58,1,1.2,19.57",190.895,73448,14020855.96,-39.8,-0.04,55.82,0.06,-39.8,-0.04,-1490.99,-0.01
219,Exit short,2025-04-29 17:30,Short Exit,190.542,69738,13307195.95,134.96,0.14,134.96,0.14,-8.83,-0.01,-1356.03,-0.01
219,Entry short,2025-04-29 17:10," | F:65,16,2,1,0.82,0,0,50.36,1,1.06,22.41",190.817,69738,13307195.95,134.96,0.14,134.96,0.14,-8.83,-0.01,-1356.03,-0.01
220,Exit long,2025-05-01 15:50,Long Exit,192.712,47773,9191047.47,107.53,0.17,107.53,0.17,-13.69,-0.02,-1248.5,-0.01
220,Entry long,2025-05-01 15:30," | F:75,30,2,0,0.96,0,1,44.33,1,1.81,21.74",192.39,47773,9191047.47,107.53,0.17,107.53,0.17,-13.69,-0.02,-1248.5,-0.01
221,Exit short,2025-05-05 20:00,Time Stop (Bars),191.313,29711,5686566.556,17,0.04,72.5,0.18,-13.52,-0.03,-1231.51,-0.01
221,Entry short,2025-05-05 17:00," | F:75,16,2,1,0.61,1,0,44.62,1,1.61,33.1",191.396,29711,5686566.556,17,0.04,72.5,0.18,-13.52,-0.03,-1231.51,-0.01
222,Exit long,2025-05-07 18:10,Long Exit,191.382,90672,17358338.35,-37.55,-0.03,18.46,0.02,-37.55,-0.03,-1269.05,-0.01
222,Entry long,2025-05-07 18:05," | F:75,13,2,0,0.91,0,1,47.61,1,1.14,18.11",191.441,90672,17358338.35,-37.55,-0.03,18.46,0.02,-37.55,-0.03,-1269.05,-0.01
223,Exit long,2025-05-14 15:55,Long Exit,194.693,77672,15127942.42,-38.96,-0.04,112.14,0.11,-38.96,-0.04,-1308.01,-0.01
223,Entry long,2025-05-14 14:35," | F:55,9,1,0,0.69,0,0,44.96,1,1.01,25.77",194.767,77672,15127942.42,-38.96,-0.04,112.14,0.11,-38.96,-0.04,-1308.01,-0.01
224,Exit long,2025-05-15 15:50,Long Exit,194.216,36798,7131452.4,104.37,0.21,104.37,0.21,-1.25,0.00,-1203.64,-0.01
224,Entry long,2025-05-15 15:30," | F:55,44,2,0,0.69,0,0,44.64,1,2,16.93",193.8,36798,7131452.4,104.37,0.21,104.37,0.21,-1.25,0.00,-1203.64,-0.01
225,Exit long,2025-06-09 17:40,Long Exit,195.701,77779,15227105.95,-39.18,-0.04,48.31,0.05,-39.18,-0.04,-1242.83,-0.01
225,Entry long,2025-06-09 16:35," | F:75,13,2,0,0.4,1,1,52.3,1,1.41,17.01",195.774,77779,15227105.95,-39.18,-0.04,48.31,0.05,-39.18,-0.04,-1242.83,-0.01
226,Exit long,2025-06-11 18:50,Long Exit,195.87,65122,12761372.24,-40.9,-0.05,33.26,0.04,-40.9,-0.05,-1283.72,-0.01
226,Entry long,2025-06-11 18:35," | F:70,24,2,0,0.78,0,1,49.41,1,0.94,15.19",195.961,65122,12761372.24,-40.9,-0.05,33.26,0.04,-40.9,-0.05,-1283.72,-0.01
227,Exit long,2025-06-12 18:30,Long Exit,195.192,74855,14616786.14,-39.35,-0.04,14.5,0.01,-39.35,-0.04,-1323.07,-0.01
227,Entry long,2025-06-12 18:25," | F:70,16,2,0,1.21,0,0,48.47,1,0.97,26.34",195.268,74855,14616786.14,-39.35,-0.04,14.5,0.01,-39.35,-0.04,-1323.07,-0.01
228,Exit long,2025-06-16 16:20,Long Exit,195.623,107396,21014175.32,-35.03,-0.02,30.55,0.02,-35.03,-0.02,-1358.1,-0.01
228,Entry long,2025-06-16 16:10," | F:70,26,2,0,0.94,0,1,40.79,1,1.16,15.21",195.67,107396,21014175.32,-35.03,-0.02,30.55,0.02,-35.03,-0.02,-1358.1,-0.01
229,Exit long,2025-06-18 16:20,Long Exit,194.771,77911,15180490.88,-39.15,-0.04,18.24,0.02,-39.15,-0.04,-1397.25,-0.01
229,Entry long,2025-06-18 16:00," | F:50,19,2,0,1.11,0,0,46.11,0,1.11,13.44",194.844,77911,15180490.88,-39.15,-0.04,18.24,0.02,-39.15,-0.04,-1397.25,-0.01
230,Exit long,2025-06-20 16:00,Long Exit,196.606,102540,20139676.32,139.48,0.10,139.48,0.10,-17.61,-0.01,-1257.77,-0.01
230,Entry long,2025-06-20 15:05," | F:70,8,2,0,0.58,0,1,63.22,1,1.1,37.11",196.408,102540,20139676.32,139.48,0.10,139.48,0.10,-17.61,-0.01,-1257.77,-0.01
231,Exit long,2025-06-24 09:10,Long Exit,197.085,115287,22726295.74,-33.9,-0.02,14.98,0.01,-33.9,-0.02,-1291.67,-0.01
231,Entry long,2025-06-24 09:05," | F:50,28,0,0,0.9,0,0,39.52,1,1.22,15.07",197.128,115287,22726295.74,-33.9,-0.02,14.98,0.01,-33.9,-0.02,-1291.67,-0.01
232,Exit short,2025-06-25 21:00,Time Stop (Bars),198.437,91052,18071090.44,20.72,0.02,134.39,0.11,-5.65,0.00,-1270.95,-0.01
232,Entry short,2025-06-25 18:00," | F:60,14,2,1,0.2,1,1,54.5,1,1.25,21.68",198.47,91052,18071090.44,20.72,0.02,134.39,0.11,-5.65,0.00,-1270.95,-0.01
233,Exit long,2025-06-27 18:30,Time Stop (Bars),198.538,45120,8953477.44,31.55,0.05,99.03,0.16,-30.62,-0.05,-1239.4,-0.01
233,Entry long,2025-06-27 15:30," | F:75,66,2,0,1.2,0,1,46.34,1,2.28,15.61",198.437,45120,8953477.44,31.55,0.05,99.03,0.16,-30.62,-0.05,-1239.4,-0.01
234,Exit long,2025-07-02 10:55,Long Exit,197.256,115999,22886370.7,-33.97,-0.02,16.18,0.01,-33.97,-0.02,-1273.37,-0.01
234,Entry long,2025-07-02 10:45," | F:70,43,1,0,0.8,0,1,39.98,1,0.78,18.53",197.298,115999,22886370.7,-33.97,-0.02,16.18,0.01,-33.97,-0.02,-1273.37,-0.01
235,Exit long,2025-07-02 15:10,Long Exit,196.671,26498,5218065.654,-46.56,-0.13,0.74,0.00,-46.56,-0.13,-1319.93,-0.01
235,Entry long,2025-07-02 15:05," | F:55,257,2,0,0.52,0,0,32.8,0,1.74,23.76",196.923,26498,5218065.654,-46.56,-0.13,0.74,0.00,-46.56,-0.13,-1319.93,-0.01
236,Exit long,2025-07-03 20:00,Long Exit,197.945,98096,19422909.9,-36.85,-0.03,53.91,0.04,-36.85,-0.03,-1356.78,-0.01
236,Entry long,2025-07-03 19:30," | F:80,7,2,0,0.56,1,1,60.05,1,0.88,37.04",197.999,98096,19422909.9,-36.85,-0.03,53.91,0.04,-36.85,-0.03,-1356.78,-0.01
237,Exit long,2025-07-04 23:25,Long Exit,197.16,100348,19789829.78,-35.99,-0.03,123.9,0.09,-35.99,-0.03,-1392.78,-0.01
237,Entry long,2025-07-04 21:00," | F:60,32,2,0,0.64,1,0,51.4,1,1.15,12.42",197.212,100348,19789829.78,-35.99,-0.03,123.9,0.09,-35.99,-0.03,-1392.78,-0.01
238,Exit long,2025-07-07 11:25,Long Exit,197.338,105128,20750900.54,-35.64,-0.02,154.93,0.11,-35.64,-0.02,-1428.42,-0.01
238,Entry long,2025-07-07 09:40," | F:70,28,0,0,0.8,0,1,44.6,1,1.3,28.19",197.387,105128,20750900.54,-35.64,-0.02,154.93,0.11,-35.64,-0.02,-1428.42,-0.01
239,Exit long,2025-07-07 22:25,Time Stop (Bars),198.862,41667,8278107.891,54.49,0.10,91.97,0.16,-32,-0.06,-1373.93,-0.01
239,Entry long,2025-07-07 19:25," | F:70,34,2,0,0.52,0,1,40.36,1,1.81,32.92",198.673,41667,8278107.891,54.49,0.10,91.97,0.16,-32,-0.06,-1373.93,-0.01
240,Exit long,2025-07-14 17:40,Long Exit,198.454,72939,14480944.37,-40.06,-0.04,93.97,0.10,-40.06,-0.04,-1413.99,-0.01
240,Entry long,2025-07-14 15:35," | F:55,37,2,0,0.75,0,0,41.35,1,1.35,16.07",198.535,72939,14480944.37,-40.06,-0.04,93.97,0.10,-40.06,-0.04,-1413.99,-0.01
241,Exit long,2025-07-15 15:10,Long Exit,198.795,102713,20424171.91,-36.14,-0.03,34.75,0.03,-36.14,-0.03,-1450.14,-0.01
241,Entry long,2025-07-15 15:00," | F:70,12,2,0,0.93,0,1,56.68,1,1.37,34.09",198.847,102713,20424171.91,-36.14,-0.03,34.75,0.03,-36.14,-0.03,-1450.14,-0.01
242,Exit long,2025-07-17 13:45,Long Exit,199.171,107780,21471931.6,-35.71,-0.02,126.81,0.09,-35.71,-0.02,-1485.85,-0.01
242,Entry long,2025-07-17 12:45," | F:70,8,1,0,0.64,0,1,54.55,1,0.99,22.93",199.22,107780,21471931.6,-35.71,-0.02,126.81,0.09,-35.71,-0.02,-1485.85,-0.01
243,Exit long,2025-07-18 10:55,Long Exit,199.817,95408,19069674,-37.23,-0.03,24.39,0.02,-37.23,-0.03,-1523.08,-0.02
243,Entry long,2025-07-18 10:45," | F:75,7,1,0,0.99,0,1,63.66,1,1.03,31.85",199.875,95408,19069674,-37.23,-0.03,24.39,0.02,-37.23,-0.03,-1523.08,-0.02
244,Exit long,2025-07-18 11:40,Long Exit,199.646,75817,15142474.51,-39.79,-0.04,10.71,0.01,-39.79,-0.04,-1562.87,-0.02
244,Entry long,2025-07-18 11:35," | F:70,25,1,0,0.81,0,1,44,1,0.89,22.09",199.724,75817,15142474.51,-39.79,-0.04,10.71,0.01,-39.79,-0.04,-1562.87,-0.02
245,Exit short,2025-07-18 17:05,Short Exit,199.585,139983,27963564.01,168.58,0.09,168.58,0.09,-16.01,-0.01,-1394.28,-0.01
245,Entry short,2025-07-18 16:30," | F:50,14,2,1,1.27,0,1,51.78,1,1.46,11.12",199.764,139983,27963564.01,168.58,0.09,168.58,0.09,-16.01,-0.01,-1394.28,-0.01
246,Exit short,2025-07-21 16:55,Short Exit,198.705,119111,23692488.12,164.81,0.10,164.81,0.10,-19.2,-0.01,-1229.47,-0.01
246,Entry short,2025-07-21 16:35," | F:75,39,2,1,0.66,0,0,62.54,0,1.27,17.62",198.911,119111,23692488.12,164.81,0.10,164.81,0.10,-19.2,-0.01,-1229.47,-0.01
247,Exit long,2025-07-23 09:15,Long Exit,198.892,153236,30481705.12,-29.25,-0.01,0,0.00,-29.25,-0.01,-1258.72,-0.01
247,Entry long,2025-07-23 09:10," | F:70,10,0,0,0.72,0,1,55.72,1,1.4,30.57",198.92,153236,30481705.12,-29.25,-0.01,0,0.00,-29.25,-0.01,-1258.72,-0.01
248,Exit short,2025-07-29 17:50,Short Exit,197.857,101833,20169043.98,139.12,0.10,139.12,0.10,-35.64,-0.03,-1119.6,-0.01
248,Entry short,2025-07-29 17:15," | F:70,18,2,1,0.88,0,0,50.06,0,1.24,23.47",198.06,101833,20169043.98,139.12,0.10,139.12,0.10,-35.64,-0.03,-1119.6,-0.01
249,Exit long,2025-07-30 22:05,Long Exit,197.641,44808,8862439.896,-44.05,-0.07,31.98,0.05,-44.05,-0.07,-1163.65,-0.01
249,Entry long,2025-07-30 21:00," | F:60,131,2,0,2.09,1,0,44.59,0,1.81,22.1",197.787,44808,8862439.896,-44.05,-0.07,31.98,0.05,-44.05,-0.07,-1163.65,-0.01
250,Exit long,2025-08-08 21:20,Long Exit,198.635,127309,25292860.96,-32.88,-0.02,22.49,0.01,-32.88,-0.02,-1196.53,-0.01
250,Entry long,2025-08-08 21:10," | F:75,12,2,0,0.3,1,1,50.56,1,1.03,21.39",198.673,127309,25292860.96,-32.88,-0.02,22.49,0.01,-32.88,-0.02,-1196.53,-0.01
251,Exit long,2025-08-11 10:20,Long Exit,198.65,199419,39617974.47,-22.94,-0.01,21.59,0.01,-22.94,-0.01,-1219.47,-0.01
251,Entry long,2025-08-11 10:15," | F:70,18,1,0,0.81,0,1,45.26,1,1.16,26.21",198.667,199419,39617974.47,-22.94,-0.01,21.59,0.01,-22.94,-0.01,-1219.47,-0.01
252,Exit long,2025-08-13 11:45,Long Exit,199.684,102326,20438185.94,-35.97,-0.03,25.6,0.02,-35.97,-0.03,-1255.45,-0.01
252,Entry long,2025-08-13 11:35," | F:75,13,1,0,1.19,0,1,46.21,1,1.02,13.63",199.736,102326,20438185.94,-35.97,-0.03,25.6,0.02,-35.97,-0.03,-1255.45,-0.01
253,Exit short,2025-08-14 20:25,Short Exit,200.002,139414,27878478.17,-31.23,-0.02,71.92,0.04,-31.23,-0.02,-1286.68,-0.01
253,Entry short,2025-08-14 20:05," | F:50,9,2,1,1.11,0,1,56.01,1,0.91,28.54",199.969,139414,27878478.17,-31.23,-0.02,71.92,0.04,-31.23,-0.02,-1286.68,-0.01
254,Exit long,2025-08-18 09:15,Long Exit,199.787,122800,24538755.6,-33.38,-0.02,56.74,0.03,-33.38,-0.02,-1320.05,-0.01
254,Entry long,2025-08-18 09:05," | F:70,28,0,0,0.68,0,1,43.32,1,1.19,16.13",199.827,122800,24538755.6,-33.38,-0.02,56.74,0.03,-33.38,-0.02,-1320.05,-0.01
255,Exit long,2025-08-27 19:40,Long Exit,198.863,122922,24449554.57,-33.35,-0.02,5.84,0.00,-33.35,-0.02,-1353.4,-0.01
255,Entry long,2025-08-27 19:35," | F:75,58,2,0,0.13,1,0,38.55,1,0.85,12.64",198.903,122922,24449554.57,-33.35,-0.02,5.84,0.00,-33.35,-0.02,-1353.4,-0.01
256,Exit short,2025-08-29 17:55,Short Exit,198.289,56945,11285360.1,-42.22,-0.06,32.15,0.04,-42.22,-0.06,-1395.62,-0.01
256,Entry short,2025-08-29 17:45," | F:75,22,2,1,0.81,1,0,52.24,0,1.03,13.8",198.18,56945,11285360.1,-42.22,-0.06,32.15,0.04,-42.22,-0.06,-1395.62,-0.01
257,Exit long,2025-09-03 07:35,Long Exit,198.77,121898,24234663.28,-33.68,-0.02,12.32,0.01,-33.68,-0.02,-1429.29,-0.01
257,Entry long,2025-09-03 07:30," | F:75,50,0,0,0.96,1,0,36.3,1,1.11,22.65",198.811,121898,24234663.28,-33.68,-0.02,12.32,0.01,-33.68,-0.02,-1429.29,-0.01
258,Exit long,2025-09-04 19:45,Long Exit,199.489,112614,22470434.49,-34.98,-0.02,22.81,0.02,-34.98,-0.02,-1464.27,-0.01
258,Entry long,2025-09-04 19:30," | F:80,22,2,0,0.54,1,1,40.14,1,0.91,21.82",199.535,112614,22470434.49,-34.98,-0.02,22.81,0.02,-34.98,-0.02,-1464.27,-0.01
259,Exit long,2025-09-09 20:00,Time Stop (Bars),199.335,26824,5341355.824,37.99,0.10,55.08,0.15,-39.63,-0.11,-1426.28,-0.01
259,Entry long,2025-09-09 17:00," | F:55,24,2,0,0.75,1,0,57.1,0,1.86,18.16",199.126,26824,5341355.824,37.99,0.10,55.08,0.15,-39.63,-0.11,-1426.28,-0.01
260,Exit long,2025-09-10 20:30,Long Exit,199.327,109951,21921370.67,-35.05,-0.02,1.49,0.00,-35.05,-0.02,-1461.33,-0.01
260,Entry long,2025-09-10 20:25," | F:65,174,2,0,0.69,0,0,30.97,1,0.94,36.08",199.374,109951,21921370.67,-35.05,-0.02,1.49,0.00,-35.05,-0.02,-1461.33,-0.01
261,Exit long,2025-09-15 20:05,Time Stop (Bars),200.36,82818,16587451.58,40.36,0.04,96.42,0.09,-28.03,-0.02,-1420.97,-0.01
261,Entry long,2025-09-15 17:05," | F:75,58,2,0,0.67,0,1,36.32,1,1.18,36.22",200.288,82818,16587451.58,40.36,0.04,96.42,0.09,-28.03,-0.02,-1420.97,-0.01
262,Exit long,2025-09-16 09:25,Long Exit,200.129,102017,20421865.08,-35.99,-0.03,9.69,0.01,-35.99,-0.03,-1456.96,-0.01
262,Entry long,2025-09-16 09:15," | F:55,9,0,0,0.59,1,0,46.73,1,1.18,21.4",200.181,102017,20421865.08,-35.99,-0.03,9.69,0.01,-35.99,-0.03,-1456.96,-0.01
263,Exit long,2025-09-29 21:45,Long Exit,199.669,130314,25994776.09,166.44,0.10,166.44,0.10,-26.14,-0.02,-1290.52,-0.01
263,Entry long,2025-09-29 20:45," | F:55,32,2,0,1.13,0,0,39.43,0,1.33,17.22",199.478,130314,25994776.09,166.44,0.10,166.44,0.10,-26.14,-0.02,-1290.52,-0.01
264,Exit long,2025-10-01 15:05,Long Exit,198.157,144143,28567412.88,-30.21,-0.02,19.49,0.01,-30.21,-0.02,-1320.72,-0.01
264,Entry long,2025-10-01 15:00," | F:60,13,2,0,0.71,1,0,45.64,0,1.19,20.52",198.188,144143,28567412.88,-30.21,-0.02,19.49,0.01,-30.21,-0.02,-1320.72,-0.01
265,Exit short,2025-10-02 19:20,Short Exit,197.813,98219,19423593,-36.72,-0.03,24.7,0.02,-36.72,-0.03,-1357.44,-0.01
265,Entry short,2025-10-02 19:00," | F:75,11,2,1,0.88,0,0,52.24,0,0.76,18.54",197.758,98219,19423593,-36.72,-0.03,24.7,0.02,-36.72,-0.03,-1357.44,-0.01
266,Exit long,2025-10-10 18:20,Long Exit,202.605,47862,9703733.328,-43.44,-0.07,98.76,0.16,-43.44,-0.07,-1400.88,-0.01
266,Entry long,2025-10-10 18:00," | F:60,15,2,0,0.36,1,0,50.45,1,1.86,24.32",202.744,47862,9703733.328,-43.44,-0.07,98.76,0.16,-43.44,-0.07,-1400.88,-0.01
267,Exit long,2025-10-13 14:25,Long Exit,202.837,72533,14718541.43,-40.75,-0.04,82.94,0.09,-40.75,-0.04,-1441.64,-0.01
267,Entry long,2025-10-13 11:45," | F:70,21,1,0,1.2,0,1,46,1,0.92,19.02",202.922,72533,14718541.43,-40.75,-0.04,82.94,0.09,-40.75,-0.04,-1441.64,-0.01
268,Exit long,2025-10-17 15:40,Long Exit,201.804,74506,15041643.81,-40.11,-0.04,8.91,0.01,-40.11,-0.04,-1481.75,-0.01
268,Entry long,2025-10-17 15:35," | F:70,9,2,0,0.84,0,1,57.72,0,1.08,40.43",201.885,74506,15041643.81,-40.11,-0.04,8.91,0.01,-40.11,-0.04,-1481.75,-0.01
269,Exit long,2025-10-20 11:55,Long Exit,202.188,81035,16390220.13,-39.26,-0.04,96.26,0.09,-39.26,-0.04,-1521.01,-0.02
269,Entry long,2025-10-20 11:00," | F:50,11,1,0,1.1,0,0,45.97,1,1.16,21.59",202.261,81035,16390220.13,-39.26,-0.04,96.26,0.09,-39.26,-0.04,-1521.01,-0.02
270,Exit long,2025-10-21 07:55,Long Exit,202.259,37233,7537522.986,-45.21,-0.09,11.86,0.02,-45.21,-0.09,-1566.22,-0.02
270,Entry long,2025-10-21 07:45," | F:65,5,0,0,0.8,0,1,62.98,1,2.22,22.36",202.442,37233,7537522.986,-45.21,-0.09,11.86,0.02,-45.21,-0.09,-1566.22,-0.02
271,Exit long,2025-10-22 20:40,Long Exit,202.58,27575,5593175.125,-46.28,-0.13,31.39,0.09,-46.28,-0.13,-1612.49,-0.02
271,Entry long,2025-10-22 19:30," | F:75,33,2,0,0.93,0,1,47.39,1,2.03,28.75",202.835,27575,5593175.125,-46.28,-0.13,31.39,0.09,-46.28,-0.13,-1612.49,-0.02
272,Exit long,2025-10-23 08:10,Long Exit,203.264,138595,28176224.91,-31.92,-0.02,47.43,0.03,-31.92,-0.02,-1644.41,-0.02
272,Entry long,2025-10-23 07:30," | F:70,9,0,0,0.63,0,1,49.95,1,0.93,16.52",203.299,138595,28176224.91,-31.92,-0.02,47.43,0.03,-31.92,-0.02,-1644.41,-0.02
273,Exit long,2025-10-27 09:00,Long Exit,203.762,88907,18121736,-38.38,-0.03,39.54,0.03,-38.38,-0.03,-1682.79,-0.02
273,Entry long,2025-10-27 08:40," | F:65,48,0,0,0.79,0,1,36.92,1,0.99,25.92",203.828,88907,18121736,-38.38,-0.03,39.54,0.03,-38.38,-0.03,-1682.79,-0.02
274,Exit long,2025-10-27 13:20,Long Exit,203.757,119325,24318554.32,-34.34,-0.02,19.51,0.01,-34.34,-0.02,-1717.13,-0.02
274,Entry long,2025-10-27 13:10," | F:75,17,1,0,1.15,0,1,47.7,1,0.95,20.02",203.801,119325,24318554.32,-34.34,-0.02,19.51,0.01,-34.34,-0.02,-1717.13,-0.02
275,Exit long,2025-10-31 12:35,Long Exit,202.493,97564,19761783.33,-37.34,-0.03,25.32,0.02,-37.34,-0.03,-1754.47,-0.02
275,Entry long,2025-10-31 12:20," | F:80,8,1,0,0.64,1,0,41.82,1,1.03,27.36",202.552,97564,19761783.33,-37.34,-0.03,25.32,0.02,-37.34,-0.03,-1754.47,-0.02
276,Exit long,2025-11-07 19:40,Time Stop (Bars),201.575,30774,6196775.736,42.41,0.10,88.23,0.22,-16.48,-0.04,-1712.06,-0.02
276,Entry long,2025-11-07 16:40," | F:75,13,2,0,0.56,0,1,56.04,0,1.54,34",201.364,30774,6196775.736,42.41,0.10,88.23,0.22,-16.48,-0.04,-1712.06,-0.02
277,Exit long,2025-11-17 21:40,Long Exit,204.076,70511,14395948.83,-41.05,-0.04,25.08,0.03,-41.05,-0.04,-1753.11,-0.02
277,Entry long,2025-11-17 21:00," | F:80,50,2,0,1.01,1,1,30.78,1,1.07,21.65",204.166,70511,14395948.83,-41.05,-0.04,25.08,0.03,-41.05,-0.04,-1753.11,-0.02
278,Exit long,2025-11-18 19:00,Long Exit,204.454,49727,10150374.69,106.3,0.16,106.3,0.16,-39.7,-0.06,-1646.8,-0.02
278,Entry long,2025-11-18 17:05," | F:80,18,2,0,0.94,1,0,45.99,1,1.34,24.32",204.122,49727,10150374.69,106.3,0.16,106.3,0.16,-39.7,-0.06,-1646.8,-0.02
279,Exit long,2025-11-19 14:35,Time Stop (Bars),205.013,29174,5965907.956,97.33,0.25,98.27,0.26,-3.38,-0.01,-1549.47,-0.02
