Trade #,Type,Date and time,Signal,Price CAD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
334,Entry long,2024-11-20 16:10, | F:score=80 | F:fresh=13 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.49 | F:is_accuracy=1 | F:trend=1 | F:rsi=47.99 | F:htf_trend=0 | F:rvol=0 | F:adx=13.8 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=31.15 | F:liquidity_distance=91.4 | F:liquidity_spread=6.6 | F:return_strength=100,1.77145,67308,119232.7566,-27.96,-0.03,0.96,0.00,-27.96,-0.03,-3761.4,-0.04
335,Exit short,2024-11-21 21:50,Short Exit,1.75973,218750,384857.8125,-59.47,-0.02,9.39,0.00,-59.47,-0.02,-3820.88,-0.04
335,Entry short,2024-11-21 21:45, | F:score=75 | F:fresh=45 | F:session=2 | F:zone_type=1 | F:atr_ratio=1.53 | F:is_accuracy=0 | F:trend=0 | F:rsi=57.17 | F:htf_trend=0 | F:rvol=0 | F:adx=16.3 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=53.6 | F:liquidity_distance=97.4 | F:liquidity_spread=15.2 | F:return_strength=54.26,1.75935,218750,384857.8125,-59.47,-0.02,9.39,0.00,-59.47,-0.02,-3820.88,-0.04
336,Exit long,2024-11-25 10:05,Long Exit,1.75554,95890,168414.4837,-54.14,-0.04,77.44,0.06,-54.14,-0.04,-3875.02,-0.04
336,Entry long,2024-11-25 08:10, | F:score=75 | F:fresh=6 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.73 | F:is_accuracy=1 | F:trend=1 | F:rsi=52.91 | F:htf_trend=0 | F:rvol=0 | F:adx=21.86 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=45.6 | F:liquidity_distance=99.8 | F:liquidity_spread=3.9 | F:return_strength=100,1.75633,95890,168414.4837,-54.14,-0.04,77.44,0.06,-54.14,-0.04,-3875.02,-0.04
337,Exit short,2024-11-26 09:10,Short Exit,1.77122,170732,302323.689,-57.37,-0.03,0,0.00,-57.37,-0.03,-3932.38,-0.04
337,Entry short,2024-11-26 09:05, | F:score=55 | F:fresh=16 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.36 | F:is_accuracy=1 | F:trend=1 | F:rsi=58.56 | F:htf_trend=1 | F:rvol=0 | F:adx=16.61 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=27.66 | F:liquidity_distance=84 | F:liquidity_spread=6.2 | F:return_strength=48.29,1.77075,170732,302323.689,-57.37,-0.03,0,0.00,-57.37,-0.03,-3932.38,-0.04
338,Exit short,2024-11-27 21:05,Short Exit,1.77908,114754,204079.6611,-54.7,-0.04,24.49,0.02,-54.7,-0.04,-3987.08,-0.04
338,Entry short,2024-11-27 20:45, | F:score=50 | F:fresh=13 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.75 | F:is_accuracy=0 | F:trend=1 | F:rsi=51.88 | F:htf_trend=1 | F:rvol=0 | F:adx=20.16 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=38.54 | F:liquidity_distance=94.4 | F:liquidity_spread=5.6 | F:return_strength=37.08,1.77841,114754,204079.6611,-54.7,-0.04,24.49,0.02,-54.7,-0.04,-3987.08,-0.04
339,Exit short,2024-11-28 13:30,Short Exit,1.77442,112903,200260.5672,-54.69,-0.04,6.43,0.00,-54.69,-0.04,-4041.77,-0.04
339,Entry short,2024-11-28 13:20, | F:score=70 | F:fresh=38 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.87 | F:is_accuracy=0 | F:trend=0 | F:rsi=59.01 | F:htf_trend=1 | F:rvol=0 | F:adx=33.83 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=97.6 | F:liquidity_spread=5.9 | F:return_strength=59.22,1.77374,112903,200260.5672,-54.69,-0.04,6.43,0.00,-54.69,-0.04,-4041.77,-0.04
340,Exit long,2024-11-29 10:50,Long Exit,1.78058,83333,148208.5738,123.01,0.12,123.01,0.12,-6.54,-0.01,-3918.76,-0.04
340,Entry long,2024-11-29 10:15, | F:score=70 | F:fresh=39 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.22 | F:is_accuracy=0 | F:trend=1 | F:rsi=36.78 | F:htf_trend=1 | F:rvol=0 | F:adx=40.64 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=49.63 | F:liquidity_distance=96.4 | F:liquidity_spread=8.3 | F:return_strength=50,1.77851,83333,148208.5738,123.01,0.12,123.01,0.12,-6.54,-0.01,-3918.76,-0.04
341,Exit long,2024-12-02 11:00,Long Exit,1.78255,101449,180630.959,147.66,0.11,147.66,0.11,-39.09,-0.03,-3771.09,-0.04
341,Entry long,2024-12-02 09:15, | F:score=70 | F:fresh=12 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.64 | F:is_accuracy=0 | F:trend=1 | F:rsi=48.52 | F:htf_trend=1 | F:rvol=0 | F:adx=20.35 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=31.79 | F:liquidity_distance=95.2 | F:liquidity_spread=7 | F:return_strength=29.02,1.78051,101449,180630.959,147.66,0.11,147.66,0.11,-39.09,-0.03,-3771.09,-0.04
342,Exit short,2024-12-03 10:30,Short Exit,1.77895,120690,214624.2339,-54.96,-0.04,24.9,0.02,-54.96,-0.04,-3826.05,-0.04
342,Entry short,2024-12-03 10:20, | F:score=75 | F:fresh=181 | F:session=1 | F:zone_type=1 | F:atr_ratio=1.07 | F:is_accuracy=1 | F:trend=1 | F:rsi=61.22 | F:htf_trend=1 | F:rvol=0 | F:adx=23.32 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50.44 | F:liquidity_distance=98.6 | F:liquidity_spread=28.9 | F:return_strength=53.03,1.77831,120690,214624.2339,-54.96,-0.04,24.9,0.02,-54.96,-0.04,-3826.05,-0.04
343,Exit long,2024-12-03 11:45,Long Exit,1.77724,53030,94285.2188,-27.17,-0.04,43.77,0.07,-27.17,-0.04,-3853.22,-0.04
343,Entry long,2024-12-03 10:40, | F:score=70 | F:fresh=7 | F:session=1 | F:zone_type=0 | F:atr_ratio=1.24 | F:is_accuracy=0 | F:trend=1 | F:rsi=54.62 | F:htf_trend=1 | F:rvol=0 | F:adx=21.13 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=88.4 | F:liquidity_spread=8 | F:return_strength=100,1.77796,53030,94285.2188,-27.17,-0.04,43.77,0.07,-27.17,-0.04,-3853.22,-0.04
344,Exit long,2024-12-03 13:00,Long Exit,1.77743,86420,153680.686,-53.49,-0.05,11.68,0.01,-53.49,-0.05,-3906.71,-0.04
344,Entry long,2024-12-03 12:40, | F:score=70 | F:fresh=8 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.79 | F:is_accuracy=0 | F:trend=1 | F:rsi=54.2 | F:htf_trend=1 | F:rvol=0 | F:adx=15.71 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=50 | F:liquidity_distance=98.4 | F:liquidity_spread=7.1 | F:return_strength=52.29,1.7783,86420,153680.686,-53.49,-0.05,11.68,0.01,-53.49,-0.05,-3906.71,-0.04
345,Exit long,2024-12-04 09:35,Long Exit,1.78311,189189,337426.1491,-57.79,-0.02,8.06,0.00,-57.79,-0.02,-3964.5,-0.04
345,Entry long,2024-12-04 09:30, | F:score=70 | F:fresh=30 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.58 | F:is_accuracy=0 | F:trend=1 | F:rsi=40.89 | F:htf_trend=1 | F:rvol=0 | F:adx=26.07 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=49.08 | F:liquidity_distance=89.8 | F:liquidity_spread=11.8 | F:return_strength=100,1.78354,189189,337426.1491,-57.79,-0.02,8.06,0.00,-57.79,-0.02,-3964.5,-0.04
346,Exit short,2024-12-04 19:25,Short Exit,1.78928,94595,169216.2657,-28.9,-0.02,11.42,0.01,-28.9,-0.02,-3993.4,-0.04
346,Entry short,2024-12-04 19:15, | F:score=55 | F:fresh=9 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.63 | F:is_accuracy=0 | F:trend=1 | F:rsi=63.31 | F:htf_trend=1 | F:rvol=0 | F:adx=42.79 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=30.05 | F:liquidity_distance=94.4 | F:liquidity_spread=0.6 | F:return_strength=54.55,1.78885,94595,169216.2657,-28.9,-0.02,11.42,0.01,-28.9,-0.02,-3993.4,-0.04
347,Exit long,2024-12-06 18:30,Time Stop (Bars),1.80262,18182,32706.6907,48.85,0.21,66.34,0.28,-2.98,-0.01,-3944.55,-0.04
347,Entry long,2024-12-06 15:30, | F:score=70 | F:fresh=8 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.95 | F:is_accuracy=0 | F:trend=1 | F:rsi=84.51 | F:htf_trend=1 | F:rvol=0 | F:adx=52.02 | F:touch_count=1 | F:base_quality=40 | F:departure_strength=51.21 | F:liquidity_distance=88.2 | F:liquidity_spread=8.8 | F:return_strength=50,1.79885,18182,32706.6907,48.85,0.21,66.34,0.28,-2.98,-0.01,-3944.55,-0.04
348,Exit long,2024-12-09 14:35,Long Exit,1.80331,114754,207013.9209,-54.27,-0.04,1.62,0.00,-54.27,-0.04,-3998.83,-0.04
348,Entry long,2024-12-09 14:25, | F:score=70 | F:fresh=69 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.35 | F:is_accuracy=0 | F:trend=1 | F:rsi=33.39 | F:htf_trend=1 | F:rvol=0 | F:adx=35.45 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=54.93 | F:liquidity_distance=93.6 | F:liquidity_spread=8.6 | F:return_strength=65.15,1.80398,114754,207013.9209,-54.27,-0.04,1.62,0.00,-54.27,-0.04,-3998.83,-0.04
349,Exit long,2024-12-09 16:50,Long Exit,1.80339,55556,100085.8007,72.94,0.10,72.94,0.10,-9.41,-0.01,-3925.88,-0.04
349,Entry long,2024-12-09 16:20, | F:score=55 | F:fresh=12 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.02 | F:is_accuracy=0 | F:trend=0 | F:rsi=37.34 | F:htf_trend=1 | F:rvol=0 | F:adx=43.87 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=34.07 | F:liquidity_distance=93 | F:liquidity_spread=3.4 | F:return_strength=36.67,1.80153,55556,100085.8007,72.94,0.10,72.94,0.10,-9.41,-0.01,-3925.88,-0.04
350,Exit long,2024-12-10 10:50,Long Exit,1.80731,233333,421789.0641,-59.24,-0.02,0,0.00,-59.24,-0.02,-3985.12,-0.04
350,Entry long,2024-12-10 10:45, | F:score=70 | F:fresh=10 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.75 | F:is_accuracy=0 | F:trend=1 | F:rsi=48.22 | F:htf_trend=1 | F:rvol=0 | F:adx=13.58 | F:touch_count=1 | F:base_quality=20 | F:departure_strength=50 | F:liquidity_distance=97.4 | F:liquidity_spread=7.5 | F:return_strength=100,1.80767,233333,421789.0641,-59.24,-0.02,0,0.00,-59.24,-0.02,-3985.12,-0.04
351,Exit long,2024-12-10 12:05,Long Exit,1.80907,39773,71865.8337,60.86,0.12,60.86,0.12,-18.79,-0.04,-3924.26,-0.04
351,Entry long,2024-12-10 11:25, | F:score=75 | F:fresh=127 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.31 | F:is_accuracy=1 | F:trend=1 | F:rsi=42.16 | F:htf_trend=1 | F:rvol=0 | F:adx=22.71 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=39.51 | F:liquidity_distance=98 | F:liquidity_spread=8.6 | F:return_strength=47.19,1.8069,39773,71865.8337,60.86,0.12,60.86,0.12,-18.79,-0.04,-3924.26,-0.04
352,Exit long,2024-12-12 14:20,Long Exit,1.80227,194444,350522.2544,-57.65,-0.02,52.16,0.02,-57.65,-0.02,-3981.9,-0.04
352,Entry long,2024-12-12 14:10, | F:score=50 | F:fresh=11 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.16 | F:is_accuracy=0 | F:trend=0 | F:rsi=45.66 | F:htf_trend=1 | F:rvol=0 | F:adx=18.14 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=45.61 | F:liquidity_distance=96.6 | F:liquidity_spread=5.2 | F:return_strength=38.26,1.80269,194444,350522.2544,-57.65,-0.02,52.16,0.02,-57.65,-0.02,-3981.9,-0.04
353,Exit long,2024-12-13 16:00,Long Exit,1.79962,111111,200034.2444,-53.89,-0.04,29.68,0.02,-53.89,-0.04,-4035.79,-0.04
353,Entry long,2024-12-13 15:35, | F:score=65 | F:fresh=8 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.23 | F:is_accuracy=0 | F:trend=1 | F:rsi=62.1 | F:htf_trend=1 | F:rvol=0 | F:adx=22.2 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=95.2 | F:liquidity_spread=5.9 | F:return_strength=100,1.80031,111111,200034.2444,-53.89,-0.04,29.68,0.02,-53.89,-0.04,-4035.79,-0.04
354,Exit long,2024-12-13 17:40,Long Exit,1.79636,40698,73145.70144,-26.32,-0.05,3.72,0.01,-26.32,-0.05,-4062.11,-0.04
354,Entry long,2024-12-13 17:35, | F:score=55 | F:fresh=71 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.12 | F:is_accuracy=0 | F:trend=0 | F:rsi=29.75 | F:htf_trend=1 | F:rvol=0 | F:adx=26.46 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=51.87 | F:liquidity_distance=97.2 | F:liquidity_spread=16.3 | F:return_strength=50,1.79728,40698,73145.70144,-26.32,-0.05,3.72,0.01,-26.32,-0.05,-4062.11,-0.04
355,Exit long,2024-12-16 09:55,Long Exit,1.79672,140000,251619.2,-55.04,-0.03,65.85,0.04,-55.04,-0.03,-4117.15,-0.04
355,Entry long,2024-12-16 08:40, | F:score=70 | F:fresh=23 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.43 | F:is_accuracy=0 | F:trend=1 | F:rsi=50.38 | F:htf_trend=1 | F:rvol=0 | F:adx=22.05 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=42.86 | F:liquidity_distance=97.8 | F:liquidity_spread=6.5 | F:return_strength=49.49,1.79728,140000,251619.2,-55.04,-0.03,65.85,0.04,-55.04,-0.03,-4117.15,-0.04
356,Exit long,2024-12-17 21:30,Long Exit,1.81899,78652,143141.9209,-52.43,-0.05,59.61,0.06,-52.43,-0.05,-4169.58,-0.04
356,Entry long,2024-12-17 19:25, | F:score=75 | F:fresh=14 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.66 | F:is_accuracy=0 | F:trend=1 | F:rsi=58.87 | F:htf_trend=1 | F:rvol=0 | F:adx=41.71 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=32.48 | F:liquidity_distance=91.2 | F:liquidity_spread=13 | F:return_strength=61.67,1.81994,78652,143141.9209,-52.43,-0.05,59.61,0.06,-52.43,-0.05,-4169.58,-0.04
357,Exit long,2024-12-19 09:10,Long Exit,1.81952,85366,155152.705,119.28,0.11,119.28,0.11,-44.88,-0.04,-4050.3,-0.04
357,Entry long,2024-12-19 08:00, | F:score=50 | F:fresh=13 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.89 | F:is_accuracy=0 | F:trend=1 | F:rsi=58.41 | F:htf_trend=1 | F:rvol=0 | F:adx=20.33 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=43.61 | F:liquidity_distance=90.4 | F:liquidity_spread=2.9 | F:return_strength=65.93,1.8175,85366,155152.705,119.28,0.11,119.28,0.11,-44.88,-0.04,-4050.3,-0.04
358,Exit short,2024-12-20 07:30,Short Exit,1.79957,350000,630154,211.35,0.05,211.35,0.05,-51.02,-0.01,-3838.95,-0.04
358,Entry short,2024-12-20 07:10, | F:score=70 | F:fresh=12 | F:session=0 | F:zone_type=1 | F:atr_ratio=0.69 | F:is_accuracy=0 | F:trend=0 | F:rsi=47.56 | F:htf_trend=0 | F:rvol=0 | F:adx=20.41 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=47.52 | F:liquidity_distance=96.4 | F:liquidity_spread=3.8 | F:return_strength=49.38,1.80044,350000,630154,211.35,0.05,211.35,0.05,-51.02,-0.01,-3838.95,-0.04
359,Exit long,2024-12-23 10:15,Long Exit,1.80725,120690,217910.6226,143.48,0.09,143.48,0.09,-31.88,-0.02,-3695.47,-0.04
359,Entry long,2024-12-23 08:40, | F:score=70 | F:fresh=81 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.68 | F:is_accuracy=0 | F:trend=1 | F:rsi=45.08 | F:htf_trend=1 | F:rvol=0 | F:adx=14.51 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=41.07 | F:liquidity_distance=98.6 | F:liquidity_spread=10.4 | F:return_strength=50,1.80554,120690,217910.6226,143.48,0.09,143.48,0.09,-31.88,-0.02,-3695.47,-0.04
360,Exit short,2024-12-23 16:30,Short Exit,1.80669,76087,137568.3395,71.41,0.07,71.41,0.07,-14.28,-0.01,-3624.07,-0.04
360,Entry short,2024-12-23 16:05, | F:score=55 | F:fresh=59 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.63 | F:is_accuracy=0 | F:trend=1 | F:rsi=69.43 | F:htf_trend=1 | F:rvol=0 | F:adx=30.88 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=41.09 | F:liquidity_distance=98.6 | F:liquidity_spread=18.1 | F:return_strength=39.17,1.80804,76087,137568.3395,71.41,0.07,71.41,0.07,-14.28,-0.01,-3624.07,-0.04
361,Exit long,2024-12-31 14:50,Long Exit,1.80222,56452,101812.311,-51.09,-0.07,2.75,0.00,-51.09,-0.07,-3675.16,-0.04
361,Entry long,2024-12-31 14:40, | F:score=70 | F:fresh=12 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.5 | F:is_accuracy=0 | F:trend=1 | F:rsi=51.98 | F:htf_trend=0 | F:rvol=0 | F:adx=14.85 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50.61 | F:liquidity_distance=97 | F:liquidity_spread=11.9 | F:return_strength=100,1.80352,56452,101812.311,-51.09,-0.07,2.75,0.00,-51.09,-0.07,-3675.16,-0.04
362,Exit long,2025-01-02 21:05,Long Exit,1.7817,218750,389830,-57.71,-0.02,30.37,0.01,-57.71,-0.02,-3732.87,-0.04
362,Entry long,2025-01-02 21:00, | F:score=50 | F:fresh=11 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.65 | F:is_accuracy=0 | F:trend=0 | F:rsi=40.73 | F:htf_trend=0 | F:rvol=0 | F:adx=25.61 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=37.29 | F:liquidity_distance=98.4 | F:liquidity_spread=3.5 | F:return_strength=100,1.78208,218750,389830,-57.71,-0.02,30.37,0.01,-57.71,-0.02,-3732.87,-0.04
363,Exit short,2025-01-07 10:00,Short Exit,1.79546,122807,220701.372,143.86,0.09,143.86,0.09,-2.57,0.00,-3589,-0.04
363,Entry short,2025-01-07 09:40, | F:score=50 | F:fresh=154 | F:session=1 | F:zone_type=1 | F:atr_ratio=1.29 | F:is_accuracy=0 | F:trend=1 | F:rsi=72.3 | F:htf_trend=0 | F:rvol=0 | F:adx=39.37 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=41.27 | F:liquidity_distance=94.8 | F:liquidity_spread=8.3 | F:return_strength=100,1.79714,122807,220701.372,143.86,0.09,143.86,0.09,-2.57,0.00,-3589,-0.04
364,Exit long,2025-01-10 11:15,Long Exit,1.77181,88608,156823.7549,119.97,0.11,119.97,0.11,-35.68,-0.03,-3469.04,-0.03
364,Entry long,2025-01-10 10:10, | F:score=55 | F:fresh=15 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.65 | F:is_accuracy=1 | F:trend=0 | F:rsi=43.52 | F:htf_trend=0 | F:rvol=0 | F:adx=26.91 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=46.2 | F:liquidity_distance=85 | F:liquidity_spread=11.7 | F:return_strength=39.5,1.76986,88608,156823.7549,119.97,0.11,119.97,0.11,-35.68,-0.03,-3469.04,-0.03
365,Exit short,2025-01-13 08:50,Short Exit,1.75266,127273,223272.4784,142.88,0.09,142.88,0.09,-3.53,0.00,-3326.16,-0.03
365,Entry short,2025-01-13 08:35, | F:score=70 | F:fresh=30 | F:session=0 | F:zone_type=1 | F:atr_ratio=1.23 | F:is_accuracy=0 | F:trend=0 | F:rsi=57.19 | F:htf_trend=0 | F:rvol=0 | F:adx=24.14 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=52.12 | F:liquidity_distance=97.2 | F:liquidity_spread=9.6 | F:return_strength=35.31,1.75428,127273,223272.4784,142.88,0.09,142.88,0.09,-3.53,0.00,-3326.16,-0.03
366,Exit short,2025-01-14 12:30,Short Exit,1.75251,62500,109458.125,-51.26,-0.07,51.26,0.07,-51.26,-0.07,-3377.42,-0.03
366,Entry short,2025-01-14 12:15, | F:score=70 | F:fresh=6 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.71 | F:is_accuracy=0 | F:trend=0 | F:rsi=36.8 | F:htf_trend=0 | F:rvol=0.84 | F:adx=28.57 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=99.2 | F:liquidity_spread=12.8 | F:return_strength=36.67,1.75133,62500,109458.125,-51.26,-0.07,51.26,0.07,-51.26,-0.07,-3377.42,-0.03
367,Exit short,2025-01-15 09:45,Short Exit,1.75421,19943,34913.01352,-49.59,-0.20,42.37,0.17,-49.59,-0.20,-3427.01,-0.03
367,Entry short,2025-01-15 09:00, | F:score=80 | F:fresh=262 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.86 | F:is_accuracy=1 | F:trend=0 | F:rsi=34.69 | F:htf_trend=0 | F:rvol=2.61 | F:adx=23.99 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=39.28 | F:liquidity_distance=93.8 | F:liquidity_spread=66 | F:return_strength=50,1.75064,19943,34913.01352,-49.59,-0.20,42.37,0.17,-49.59,-0.20,-3427.01,-0.03
368,Exit long,2025-01-15 21:35,Time Stop (Bars),1.75244,19231,33698.86592,1.61,0.01,8.04,0.03,-22.37,-0.10,-3425.4,-0.03
368,Entry long,2025-01-15 18:35, | F:score=70 | F:fresh=87 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.76 | F:is_accuracy=0 | F:trend=0 | F:rsi=26.94 | F:htf_trend=0 | F:rvol=1.04 | F:adx=26.07 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=92 | F:liquidity_spread=12.1 | F:return_strength=100,1.75232,19231,33698.86592,1.61,0.01,8.04,0.03,-22.37,-0.10,-3425.4,-0.03
369,Exit short,2025-01-21 09:30,Short Exit,1.77331,94595,167670.5835,-52.85,-0.05,7.93,0.01,-52.85,-0.05,-3478.25,-0.03
369,Entry short,2025-01-21 09:20, | F:score=50 | F:fresh=29 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.52 | F:is_accuracy=0 | F:trend=1 | F:rsi=57.5 | F:htf_trend=1 | F:rvol=1.06 | F:adx=22.68 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=35.94 | F:liquidity_distance=89.8 | F:liquidity_spread=7.6 | F:return_strength=57.74,1.77251,94595,167670.5835,-52.85,-0.05,7.93,0.01,-52.85,-0.05,-3478.25,-0.03
370,Exit short,2025-01-21 14:15,Short Exit,1.76867,44872,79326.06776,-26.32,-0.05,40.43,0.07,-26.32,-0.05,-3504.58,-0.04
370,Entry short,2025-01-21 12:40, | F:score=80 | F:fresh=22 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.65 | F:is_accuracy=1 | F:trend=0 | F:rsi=49.41 | F:htf_trend=1 | F:rvol=0.89 | F:adx=31.73 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=47.03 | F:liquidity_distance=93.4 | F:liquidity_spread=8 | F:return_strength=100,1.76783,44872,79326.06776,-26.32,-0.05,40.43,0.07,-26.32,-0.05,-3504.58,-0.04
371,Exit short,2025-01-22 16:45,Short Exit,1.77351,83333,147716.9091,-52.33,-0.05,76.17,0.07,-52.33,-0.05,-3556.9,-0.04
371,Entry short,2025-01-22 15:45, | F:score=60 | F:fresh=6 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.69 | F:is_accuracy=1 | F:trend=1 | F:rsi=59.79 | F:htf_trend=1 | F:rvol=1.19 | F:adx=24.75 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=99.2 | F:liquidity_spread=8.3 | F:return_strength=100,1.77261,83333,147716.9091,-52.33,-0.05,76.17,0.07,-52.33,-0.05,-3556.9,-0.04
372,Exit long,2025-01-23 07:10,Long Exit,1.77191,134615,238603.7413,-54.27,-0.03,2.81,0.00,-54.27,-0.03,-3611.18,-0.04
372,Entry long,2025-01-23 07:05, | F:score=70 | F:fresh=10 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.53 | F:is_accuracy=0 | F:trend=1 | F:rsi=60.31 | F:htf_trend=1 | F:rvol=1.35 | F:adx=18.33 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=30.52 | F:liquidity_distance=98.6 | F:liquidity_spread=2.8 | F:return_strength=41.47,1.77249,134615,238603.7413,-54.27,-0.03,2.81,0.00,-54.27,-0.03,-3611.18,-0.04
373,Exit long,2025-01-29 09:05,Long Exit,1.79374,179487,321748.3962,142.02,0.06,142.02,0.06,-13.7,-0.01,-3469.15,-0.03
373,Entry long,2025-01-29 07:45, | F:score=70 | F:fresh=17 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.82 | F:is_accuracy=0 | F:trend=1 | F:rsi=56.04 | F:htf_trend=1 | F:rvol=0.9 | F:adx=22.7 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=30.59 | F:liquidity_distance=98 | F:liquidity_spread=4.2 | F:return_strength=56.64,1.7926,179487,321748.3962,142.02,0.06,142.02,0.06,-13.7,-0.01,-3469.15,-0.03
374,Exit long,2025-01-29 13:40,Long Exit,1.79082,85366,152915.2621,-27.85,-0.03,12.44,0.01,-27.85,-0.03,-3497,-0.03
374,Entry long,2025-01-29 13:30, | F:score=50 | F:fresh=8 | F:session=1 | F:zone_type=0 | F:atr_ratio=1.03 | F:is_accuracy=0 | F:trend=0 | F:rsi=41.25 | F:htf_trend=1 | F:rvol=0.85 | F:adx=29.79 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=96 | F:liquidity_spread=5.4 | F:return_strength=71.71,1.79129,85366,152915.2621,-27.85,-0.03,12.44,0.01,-27.85,-0.03,-3497,-0.03
375,Exit long,2025-01-30 14:55,Long Exit,1.79242,140000,250733,142.64,0.08,142.64,0.08,-19.41,-0.01,-3354.36,-0.03
375,Entry long,2025-01-30 14:20, | F:score=50 | F:fresh=12 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.6 | F:is_accuracy=0 | F:trend=0 | F:rsi=41.57 | F:htf_trend=1 | F:rvol=0.94 | F:adx=21.9 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=57.01 | F:liquidity_distance=99.8 | F:liquidity_spread=3 | F:return_strength=32.47,1.79095,140000,250733,142.64,0.08,142.64,0.08,-19.41,-0.01,-3354.36,-0.03
376,Exit short,2025-01-30 21:15,Short Exit,1.79432,81395,146008.7928,-27.64,-0.03,2.26,0.00,-27.64,-0.03,-3382,-0.03
