Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
249,Exit long,2025-12-04 14:20,Long Exit,1.16751,131579,153643.4825,-23.68,-0.02,34.21,0.02,-23.68,-0.02,-258.7,0.00
249,Entry long,2025-12-04 14:05," | F:70,9,2,0,0.56,0,1,55.63,1,1.02,22.58,0,100,44.61,99,3.4,36.67",1.16769,131579,153643.4825,-23.68,-0.02,34.21,0.02,-23.68,-0.02,-258.7,0.00
250,Exit long,2025-12-04 17:00,Long Exit,1.16643,106383,124117.0461,-28.72,-0.02,44.68,0.04,-28.72,-0.02,-287.43,0.00
250,Entry long,2025-12-04 16:45," | F:75,11,2,0,0.99,0,1,45.86,1,1.1,22.27,0,40,50.99,86.4,5.3,36.67",1.1667,106383,124117.0461,-28.72,-0.02,44.68,0.04,-28.72,-0.02,-287.43,0.00
251,Exit long,2025-12-05 17:50,Long Exit,1.16485,87719,102211.9332,-32.46,-0.03,2.63,0.00,-32.46,-0.03,-319.88,0.00
251,Entry long,2025-12-05 17:45," | F:80,9,2,0,1.16,1,0,49.34,1,1.08,14.42,0,60,55.41,96,5.2,36.67",1.16522,87719,102211.9332,-32.46,-0.03,2.63,0.00,-32.46,-0.03,-319.88,0.00
252,Exit long,2025-12-08 11:20,Long Exit,1.16481,116279,135469.6862,-26.74,-0.02,84.88,0.06,-26.74,-0.02,-346.63,0.00
252,Entry long,2025-12-08 10:35," | F:70,86,1,0,0.5,0,0,36.89,1,1.14,28.38,0,80,42.47,98.8,2.1,29.68",1.16504,116279,135469.6862,-26.74,-0.02,84.88,0.06,-26.74,-0.02,-346.63,0.00
253,Exit long,2025-12-10 15:15,Long Exit,1.16307,76923,89501.44896,-34.62,-0.04,55.38,0.06,-34.62,-0.04,-381.24,0.00
253,Entry long,2025-12-10 14:20," | F:65,6,2,0,1.06,0,1,49.92,1,0.96,13.78,0,100,50,99.2,3.4,83.33",1.16352,76923,89501.44896,-34.62,-0.04,55.38,0.06,-34.62,-0.04,-381.24,0.00
254,Exit short,2025-12-15 10:30,Short Exit,1.17382,68493,80362.15197,-36.3,-0.05,43.84,0.05,-36.3,-0.05,-417.54,0.00
254,Entry short,2025-12-15 09:00," | F:70,41,1,1,1.14,0,0,47.17,1,2.75,20.33,0,40,30.98,99.2,4.1,46.61",1.17329,68493,80362.15197,-36.3,-0.05,43.84,0.05,-36.3,-0.05,-417.54,0.00
255,Exit long,2025-12-16 07:30,Long Exit,1.17503,142857,167882.6893,-21.43,-0.01,24.29,0.01,-21.43,-0.01,-438.97,0.00
255,Entry long,2025-12-16 07:00," | F:75,10,0,0,0.23,1,1,47.12,1,1.07,12.76,0,40,38.72,99.6,3.3,36.67",1.17518,142857,167882.6893,-21.43,-0.01,24.29,0.01,-21.43,-0.01,-438.97,0.00
256,Exit long,2025-12-18 09:55,Long Exit,1.17387,89286,104842.2998,-32.14,-0.03,66.07,0.06,-32.14,-0.03,-471.11,0.00
256,Entry long,2025-12-18 08:20," | F:70,21,0,0,0.74,0,1,48.31,1,1.26,14.98,0,60,29.12,97.6,3.4,36.67",1.17423,89286,104842.2998,-32.14,-0.03,66.07,0.06,-32.14,-0.03,-471.11,0.00
257,Exit long,2025-12-19 20:10,Long Exit,1.17248,121951,142810.7185,174.39,0.12,174.39,0.12,0,0.00,-296.72,0.00
257,Entry long,2025-12-19 18:00," | F:60,33,2,0,1.14,1,0,35.54,0,1.27,23.13,0,100,62.58,90.6,5.8,36.67",1.17105,121951,142810.7185,174.39,0.12,174.39,0.12,0,0.00,-296.72,0.00
258,Exit long,2025-12-23 17:35,Long Exit,1.17673,68493,80634.06918,-36.3,-0.05,43.84,0.05,-36.3,-0.05,-333.03,0.00
258,Entry long,2025-12-23 17:00," | F:70,163,2,0,0.37,0,0,40.19,1,1.27,44.98,0,100,47.19,98,11.9,36.67",1.17726,68493,80634.06918,-36.3,-0.05,43.84,0.05,-36.3,-0.05,-333.03,0.00
259,Exit long,2025-12-23 20:45,Time Stop (Bars),1.17794,89286,105066.4076,107.14,0.10,116.07,0.11,-24.11,-0.02,-225.88,0.00
259,Entry long,2025-12-23 17:45," | F:75,190,2,0,0.32,1,0,37.94,1,0.82,36.16,0,80,35.93,98.8,2,47.85",1.17674,89286,105066.4076,107.14,0.10,116.07,0.11,-24.11,-0.02,-225.88,0.00
260,Exit long,2025-12-31 15:45,Long Exit,1.17431,116279,136574.3367,-26.74,-0.02,26.74,0.02,-26.74,-0.02,-252.63,0.00
260,Entry long,2025-12-31 15:40," | F:65,22,2,0,0.72,0,1,43.1,1,1.28,31.71,0,80,50,94.2,3.2,36.67",1.17454,116279,136574.3367,-26.74,-0.02,26.74,0.02,-26.74,-0.02,-252.63,0.00
261,Exit long,2026-01-02 21:30,Long Exit,1.17146,111111,130189.8698,-27.78,-0.02,14.44,0.01,-27.78,-0.02,-280.4,0.00
261,Entry long,2026-01-02 21:10," | F:60,103,2,0,0.33,1,0,31,0,1.03,36.7,0,80,50,99.4,13.3,38.29",1.17171,111111,130189.8698,-27.78,-0.02,14.44,0.01,-27.78,-0.02,-280.4,0.00
262,Exit short,2026-01-05 09:20,Short Exit,1.16918,116279,135924.3371,-26.74,-0.02,60.47,0.04,-26.74,-0.02,-307.15,0.00
262,Entry short,2026-01-05 09:00," | F:70,54,1,1,1.21,0,0,61.79,0,2.12,25.12,0,40,45.73,98.8,6.7,23.03",1.16895,116279,135924.3371,-26.74,-0.02,60.47,0.04,-26.74,-0.02,-307.15,0.00
263,Exit long,2026-01-14 18:30,Time Stop (Bars),1.16565,108696,126604.753,96.74,0.08,154.35,0.12,-23.91,-0.02,-210.41,0.00
263,Entry long,2026-01-14 15:30," | F:80,58,2,0,0.75,1,0,46.27,0,1.4,16.51,0,60,53.62,99.2,12.5,36.93",1.16476,108696,126604.753,96.74,0.08,154.35,0.12,-23.91,-0.02,-210.41,0.00
264,Exit long,2026-01-16 16:15,Long Exit,1.16142,121951,141661.9401,-25.61,-0.02,10.98,0.01,-25.61,-0.02,-236.02,0.00
264,Entry long,2026-01-16 16:05," | F:80,10,2,0,1.25,1,1,47.78,0,0.95,11.22,0,80,45.88,97.8,3.1,36.67",1.16163,121951,141661.9401,-25.61,-0.02,10.98,0.01,-25.61,-0.02,-236.02,0.00
265,Exit long,2026-01-16 17:35,Long Exit,1.16001,94340,109466.4756,-31.13,-0.03,4.72,0.00,-31.13,-0.03,-267.15,0.00
265,Entry long,2026-01-16 17:30," | F:60,282,2,0,0.7,1,0,32.37,0,1.59,20.9,0,100,56.19,99.6,14.8,49.77",1.16034,94340,109466.4756,-31.13,-0.03,4.72,0.00,-31.13,-0.03,-267.15,0.00
