Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
66,Entry long,2023-10-10 08:40," | F:65,6,0,0,0.58,0,1,47.16,1,1.72,30.72,0,80,50,97.8,5.6,50",1861.38,47,87484.86,-40.89,-0.05,25.85,0.03,-40.89,-0.05,826.69,0.01
67,Exit long,2023-10-12 20:00,Long Exit,1870.59,28,52421.6,-45.08,-0.09,38.08,0.07,-45.08,-0.09,781.61,0.01
67,Entry long,2023-10-12 18:05," | F:75,274,2,0,0.73,0,0,36.84,1,0.76,30.31,0,100,45.56,98.8,62.7,50",1872.2,28,52421.6,-45.08,-0.09,38.08,0.07,-45.08,-0.09,781.61,0.01
68,Exit long,2023-10-13 12:25,Long Exit,1884.85,69,129916.65,138,0.11,138,0.11,-20.7,-0.02,919.61,0.01
68,Entry long,2023-10-13 12:10," | F:70,15,1,0,1.12,0,1,56.79,1,0.93,43.53,0,60,50,95.4,10.1,50",1882.85,69,129916.65,138,0.11,138,0.11,-20.7,-0.02,919.61,0.01
69,Exit long,2023-10-19 08:50,Long Exit,1946.59,49,95423.09,-40.18,-0.04,0,0.00,-40.18,-0.04,879.43,0.01
69,Entry long,2023-10-19 08:45," | F:70,15,0,0,0.75,0,1,49.29,1,1.92,17.89,0,80,29.57,96,20,36.67",1947.41,49,95423.09,-40.18,-0.04,0,0.00,-40.18,-0.04,879.43,0.01
70,Exit short,2023-10-24 16:55,Short Exit,1965.35,29,56950.49,-44.66,-0.08,70.47,0.12,-44.66,-0.08,834.77,0.01
70,Entry short,2023-10-24 16:45," | F:75,7,2,1,0.67,0,0,50.14,1,3.36,22.37,0,40,40.45,96.4,23.4,36.67",1963.81,29,56950.49,-44.66,-0.08,70.47,0.12,-44.66,-0.08,834.77,0.01
71,Exit short,2023-10-25 09:50,Short Exit,1971.68,36,71088.48,108,0.15,108,0.15,-5.04,-0.01,942.77,0.01
71,Entry short,2023-10-25 09:25," | F:50,48,0,1,0.89,0,1,59.94,1,2.13,21.25,0,40,37.53,75.4,36.4,36.67",1974.68,36,71088.48,108,0.15,108,0.15,-5.04,-0.01,942.77,0.01
72,Exit short,2023-10-30 14:20,Short Exit,1995.88,25,49851.25,-45.75,-0.09,8.25,0.02,-45.75,-0.09,897.02,0.01
72,Entry short,2023-10-30 14:00," | F:75,17,2,1,0.58,0,0,45.63,1,2.04,16.71,0,80,29.07,83.8,19.3,36.67",1994.05,25,49851.25,-45.75,-0.09,8.25,0.02,-45.75,-0.09,897.02,0.01
73,Exit short,2023-10-30 15:30,Short Exit,1998.63,46,92071.76,134.78,0.15,134.78,0.15,-28.98,-0.03,1031.8,0.01
