score,fresh,session,zone_type,atr_ratio,is_accuracy,trend,rsi,htf_trend,rvol,adx,touch_count,base_quality,departure_strength,liquidity_distance,liquidity_spread,liquidity_distance_score,liquidity_spread_score,return_strength,outcome
90,28,2,1,0.66,0,0,51.0,1,0.0,20.61,1,100,43.99,4.3,10.4,91.4,10.4,50.0,0
90,12,0,0,0.54,0,1,59.26,1,0.0,19.45,1,100,43.98,1.4,4.7,97.2,4.7,31.32,1
75,11,2,0,0.85,1,0,41.42,0,0.0,29.15,1,100,46.64,2.0,1.3,96.0,1.3,56.93,0
95,95,2,0,0.83,0,1,35.47,1,0.0,32.14,1,0,23.36,2.6,19.6,94.8,19.6,76.09,0
85,77,2,1,1.35,0,1,69.01,1,0.0,29.53,1,100,50.0,2.1,30.1,95.8,30.1,100.0,0
75,50,2,0,0.57,0,0,36.77,1,0.0,22.09,1,0,33.3,2.3,12.4,95.4,12.4,100.0,0
85,45,2,1,1.22,0,0,61.06,0,0.0,26.19,1,100,50.0,8.7,14.7,82.6,14.7,64.19,0
90,34,0,0,1.21,0,1,43.64,1,0.0,28.0,1,100,51.36,0.8,14.0,98.4,14.0,100.0,1
90,85,1,0,0.35,0,1,32.74,1,0.0,26.4,1,100,33.64,2.0,6.6,96.0,6.6,50.0,0
90,100,2,1,1.34,0,1,63.07,1,0.0,28.83,1,100,50.0,0.2,18.0,99.6,18.0,100.0,0
85,79,1,1,0.98,0,0,63.84,1,0.0,24.46,1,0,50.0,5.8,30.3,88.4,30.3,40.14,0
90,54,1,0,1.48,0,1,37.79,1,0.0,21.16,1,0,36.17,1.0,22.7,98.0,22.7,50.0,0
85,18,0,0,0.71,0,1,43.56,1,0.0,18.48,1,100,50.0,7.3,7.1,85.4,7.1,37.19,0
95,59,0,1,0.43,1,0,55.42,0,0.0,27.93,1,100,45.68,4.3,4.3,91.4,4.3,35.06,1
100,18,2,0,0.85,1,1,47.03,0,0.0,9.62,1,0,50.0,0.6,5.6,98.8,5.6,100.0,1
80,87,2,0,0.26,1,0,38.21,1,0.0,38.16,1,100,29.54,1.2,11.1,97.6,11.1,100.0,1
95,39,2,0,0.64,0,1,34.51,1,0.0,20.43,1,100,43.79,9.5,17.4,81.0,17.4,73.72,1
80,32,2,1,0.26,1,1,55.78,0,0.0,15.62,1,0,28.63,0.2,21.0,99.6,21.0,50.0,0
90,55,2,1,1.51,0,1,62.09,0,0.0,23.18,1,100,43.76,1.4,12.3,97.2,12.3,100.0,0
90,98,1,1,0.8,0,1,75.08,0,0.0,35.25,1,0,28.31,5.5,5.3,89.0,5.3,36.67,0
85,128,1,1,0.56,0,1,76.09,0,0.0,45.81,1,100,50.0,4.0,26.9,92.0,26.9,100.0,0
95,15,2,0,0.9,0,1,52.41,0,0.0,31.59,1,0,31.2,3.4,6.5,93.2,6.5,46.67,1
95,18,0,0,0.44,1,1,43.32,1,0.0,18.23,1,100,44.02,1.3,3.9,97.4,3.9,100.0,0
95,8,1,0,0.85,0,1,48.3,1,0.0,26.03,1,100,60.95,4.7,9.7,90.6,9.7,100.0,0
75,23,1,0,0.58,1,0,48.19,0,0.0,20.3,1,100,55.13,2.7,13.1,94.6,13.1,36.67,0
90,22,0,1,0.34,0,0,49.28,0,0.0,27.75,1,100,39.18,1.9,10.2,96.2,10.2,100.0,0
80,19,2,1,1.18,1,1,48.39,1,0.0,25.93,1,0,35.11,1.6,9.6,96.8,9.6,50.0,0
70,14,2,0,0.83,0,0,42.96,0,0.0,20.79,1,100,50.0,0.8,1.8,98.4,1.8,100.0,0
80,5,2,0,1.36,1,0,30.19,0,0.0,44.8,1,100,39.52,4.8,25.0,90.4,25.0,50.0,0
70,10,2,1,0.8,0,1,48.19,0,0.0,19.06,1,100,36.88,0.1,7.6,99.8,7.6,100.0,0
95,19,2,0,0.7,1,1,45.09,0,0.0,23.94,1,0,29.33,4.8,9.1,90.4,9.1,36.67,0
95,8,2,1,0.51,0,0,43.96,0,0.0,15.02,1,0,26.64,2.4,4.6,95.2,4.6,100.0,0
100,15,1,0,0.48,1,1,60.78,1,0.0,43.01,1,100,43.91,4.4,5.7,91.2,5.7,56.84,1
90,30,1,1,0.92,0,0,58.76,1,0.0,27.44,1,0,30.97,1.2,11.7,97.6,11.7,100.0,1
80,18,2,1,0.21,1,1,53.19,1,0.0,12.12,1,0,31.95,0.3,15.5,99.4,15.5,100.0,0
100,25,2,1,0.86,1,0,54.92,0,0.0,23.46,1,100,36.11,6.1,6.4,87.8,6.4,34.56,1
75,107,1,1,0.51,1,1,67.07,1,0.0,21.66,1,100,53.75,6.4,4.8,87.2,4.8,38.89,0
75,9,2,0,0.5,1,0,52.05,1,0.0,20.2,1,100,50.0,1.1,6.0,97.8,6.0,42.22,1
65,4,0,0,0.81,0,0,46.89,1,0.0,30.2,1,100,50.0,0.7,0.8,98.6,0.8,50.0,0
95,11,1,0,1.34,0,1,78.16,1,0.0,39.08,1,100,43.88,4.2,7.4,91.6,7.4,50.0,1
90,34,0,0,0.65,0,1,44.15,1,0.0,20.24,1,100,56.58,1.5,12.8,97.0,12.8,100.0,1
90,48,1,0,0.43,0,1,40.21,1,0.0,20.93,1,100,35.83,0.1,1.2,99.8,1.2,100.0,0
85,6,2,0,1.25,0,0,60.04,1,0.0,23.31,1,0,50.0,0.5,5.2,99.0,5.2,50.0,0
75,18,2,1,0.64,1,1,57.84,1,0.0,20.0,1,100,46.88,2.0,10.2,96.0,10.2,41.67,1
75,5,2,1,0.37,1,1,58.14,1,0.0,28.44,1,100,33.72,0.8,0.4,98.4,0.4,100.0,1
90,8,1,0,0.74,0,1,59.59,1,0.0,35.57,1,100,42.79,0.1,4.2,99.8,4.2,100.0,0
70,23,2,1,1.09,0,1,58.69,1,0.0,26.58,1,100,50.0,1.0,9.4,98.0,9.4,46.3,0
95,68,1,0,0.54,1,1,37.04,1,0.0,34.31,1,100,43.97,2.9,4.5,94.2,4.5,100.0,0
95,47,2,1,0.89,0,0,55.57,0,0.0,20.52,1,100,42.68,1.8,12.7,96.4,12.7,100.0,0
95,200,2,1,0.28,1,1,70.52,0,0.0,23.77,1,100,40.34,0.3,13.1,99.4,13.1,100.0,1
85,20,2,0,1.02,0,1,42.75,1,0.0,16.57,1,0,50.0,5.1,12.9,89.8,12.9,44.36,1
85,15,2,1,0.72,0,0,49.9,1,0.0,9.2,1,100,50.0,0.3,8.2,99.4,8.2,100.0,0
95,36,2,0,1.17,0,1,50.91,0,0.0,19.6,1,100,57.4,6.4,18.7,87.2,18.7,27.92,0
100,79,2,1,0.62,1,0,56.52,0,0.0,23.49,1,100,54.6,2.3,4.4,95.4,4.4,100.0,0
85,13,2,0,0.94,0,1,63.87,0,0.0,36.77,1,100,50.0,0.7,5.6,98.6,5.6,100.0,0
95,8,2,1,0.11,1,0,38.18,0,0.0,33.15,1,100,40.03,0.8,11.2,98.4,11.2,100.0,0
90,24,1,1,0.71,0,0,54.45,0,0.0,28.87,1,100,50.0,4.1,21.3,91.8,21.3,46.79,1
100,12,2,0,0.84,1,1,51.52,0,0.0,9.44,1,100,39.55,0.1,6.4,99.8,6.4,26.34,0
90,15,1,0,0.87,0,1,54.41,0,0.0,26.23,1,0,29.35,1.4,14.3,97.2,14.3,100.0,0
95,24,2,1,1.31,0,1,56.45,0,0.0,33.15,1,100,43.26,0.7,10.1,98.6,10.1,50.0,0
70,6,2,0,1.38,0,0,40.38,0,0.0,29.74,1,0,50.0,6.7,0.4,86.6,0.4,46.07,0
70,32,1,1,0.48,0,1,57.39,0,0.0,24.77,1,100,49.04,4.6,8.6,90.8,8.6,45.97,0
90,57,1,0,0.33,0,0,38.47,1,0.0,26.96,1,100,50.11,0.1,6.4,99.8,6.4,50.0,1
85,14,0,0,0.37,0,1,48.94,1,0.0,32.97,1,100,50.0,6.2,19.7,87.6,19.7,100.0,0
90,46,1,0,0.19,0,1,44.42,1,0.0,21.89,1,100,44.09,1.7,20.1,96.6,20.1,50.0,1
70,11,2,1,0.65,0,1,57.69,1,0.0,35.09,1,0,34.46,4.9,7.4,90.2,7.4,100.0,0
90,8,2,0,0.52,0,1,73.49,1,0.0,16.34,1,100,52.42,1.4,13.1,97.2,13.1,50.0,0
70,114,2,1,0.91,0,1,70.23,1,0.0,36.37,1,100,50.0,0.1,13.2,99.8,13.2,50.0,0
95,74,2,1,0.47,0,0,42.69,1,0.0,23.97,1,0,29.51,4.7,26.3,90.6,26.3,50.0,1
100,7,1,1,1.31,1,0,46.78,1,0.0,16.66,1,100,37.96,3.0,8.4,94.0,8.4,100.0,0
90,153,1,0,0.38,0,1,46.88,1,0.0,19.01,1,100,47.57,0.4,22.7,99.2,22.7,26.67,0
75,26,2,0,0.97,0,0,43.12,1,0.0,13.28,1,0,35.02,0.7,7.2,98.6,7.2,100.0,0
95,12,1,1,0.85,0,0,46.93,1,0.0,48.37,1,0,30.54,1.8,8.4,96.4,8.4,100.0,1
90,10,1,0,1.24,0,1,54.1,1,0.0,13.12,1,0,50.0,1.7,10.1,96.6,10.1,100.0,0
65,5,2,0,0.79,0,0,36.41,1,0.0,43.51,1,100,50.0,0.7,1.4,98.6,1.4,50.0,0
95,14,0,0,1.22,1,1,46.1,1,0.0,17.25,1,0,36.97,2.3,8.3,95.4,8.3,100.0,1
85,8,0,0,0.79,0,1,59.52,0,0.0,32.71,1,100,50.0,2.8,4.7,94.4,4.7,26.67,0
70,211,1,1,0.48,0,1,69.86,0,0.0,27.18,1,0,19.81,0.9,3.9,98.2,3.9,32.9,0
75,60,2,0,0.88,0,0,32.79,0,0.0,28.65,1,100,41.17,3.0,19.7,94.0,19.7,35.14,0
90,40,2,1,1.31,0,0,59.18,0,0.0,26.12,1,100,50.0,4.4,8.6,91.2,8.6,55.98,1
95,15,0,0,1.46,1,1,56.45,0,0.0,23.58,1,0,25.39,0.4,6.1,99.2,6.1,38.96,0
85,134,2,0,0.36,0,1,68.14,1,0.0,25.11,1,100,50.0,2.4,8.0,95.2,8.0,50.0,1
70,32,2,0,0.67,0,1,73.18,1,0.0,23.38,1,100,50.0,0.4,4.6,99.2,4.6,28.67,1
90,11,2,0,0.78,0,1,57.97,1,0.0,11.23,1,100,50.0,2.3,3.9,95.4,3.9,72.18,0
100,24,1,1,1.52,1,0,49.0,1,0.0,18.2,1,100,39.15,3.0,10.3,94.0,10.3,26.67,0
95,15,1,1,0.58,1,0,37.69,0,0.0,35.58,1,0,34.01,0.8,14.0,98.4,14.0,50.0,0
75,34,2,1,0.96,0,1,65.14,1,0.0,20.55,1,0,34.75,0.2,0.5,99.6,0.5,100.0,0
90,50,2,0,0.63,0,0,32.64,1,0.0,24.21,1,100,50.0,4.6,14.4,90.8,14.4,100.0,0
80,26,2,1,0.86,1,1,36.91,1,0.0,15.58,1,100,52.07,1.3,5.8,97.4,5.8,50.0,0
95,14,1,0,0.93,0,1,50.74,1,0.0,13.1,1,100,60.02,1.0,7.4,98.0,7.4,50.0,0
100,16,2,0,0.61,1,1,69.58,1,0.0,18.48,1,100,42.35,2.0,6.9,96.0,6.9,50.0,0
100,10,2,1,0.19,1,0,47.15,1,0.0,26.16,1,0,28.83,6.0,11.6,88.0,11.6,62.27,0
100,22,2,1,0.37,1,0,49.41,1,0.0,9.81,1,100,48.16,0.1,7.6,99.8,7.6,50.0,0
70,12,1,0,0.82,0,1,52.19,1,0.0,18.76,1,100,48.45,2.1,3.5,95.8,3.5,100.0,0
95,65,2,0,1.31,0,0,35.34,1,0.0,24.94,1,100,38.24,5.1,6.2,89.8,6.2,52.82,0
95,62,2,1,1.16,0,0,65.81,0,0.0,20.95,1,100,42.38,8.6,11.8,82.8,11.8,43.81,0
95,17,2,0,0.14,1,1,51.24,1,0.0,18.8,1,100,52.12,5.7,5.0,88.6,5.0,67.44,0
90,13,2,1,0.51,0,0,44.5,1,0.0,26.92,1,0,24.92,1.5,7.0,97.0,7.0,100.0,0
100,236,2,1,0.98,1,1,61.42,1,0.0,17.67,1,100,51.04,1.5,4.1,97.0,4.1,49.48,0
75,6,2,1,0.74,1,1,53.68,1,0.0,31.01,1,0,50.0,0.4,1.6,99.2,1.6,100.0,0
70,14,2,1,0.69,0,0,23.72,1,0.0,37.57,1,0,29.86,4.8,7.0,90.4,7.0,50.0,0
95,27,2,1,0.7,0,0,52.17,1,0.0,15.41,1,100,45.78,4.5,14.9,91.0,14.9,100.0,0
75,12,2,1,0.48,1,1,50.02,0,0.0,15.02,1,100,58.7,6.2,9.9,87.6,9.9,50.95,0
90,231,1,0,0.63,0,0,29.73,1,0.0,36.23,1,0,27.67,5.6,37.2,88.8,37.2,100.0,0
100,14,1,1,1.03,1,0,47.7,1,0.0,15.92,1,100,42.05,2.6,7.1,94.8,7.1,100.0,0
65,17,2,0,0.68,0,0,44.83,1,0.0,14.54,1,100,50.0,1.5,4.6,97.0,4.6,25.36,0
80,27,2,1,0.49,1,1,56.73,1,0.0,30.75,1,0,50.0,0.2,5.0,99.6,5.0,50.0,1
90,33,2,1,0.56,0,0,59.65,0,0.0,14.28,1,100,49.31,2.2,49.4,95.6,49.4,100.0,1
90,16,2,1,0.95,0,0,52.93,0,0.0,22.33,1,100,39.79,3.0,5.7,94.0,5.7,100.0,0
85,14,2,0,0.82,0,1,56.44,0,0.0,17.52,1,0,50.0,1.7,7.6,96.6,7.6,50.0,0
100,12,2,0,0.34,1,1,39.61,0,0.0,13.76,1,100,50.0,1.1,6.1,97.8,6.1,100.0,0
75,40,2,0,0.74,0,1,68.15,0,0.0,20.5,1,100,51.41,4.6,10.1,90.8,10.1,50.0,0
90,55,2,0,0.77,0,1,54.21,1,0.0,30.7,1,0,50.0,2.6,12.6,94.8,12.6,50.0,0
80,10,1,1,1.06,1,1,62.88,1,0.0,49.9,1,0,30.6,1.9,6.3,96.2,6.3,100.0,1
100,16,1,0,0.52,1,1,48.04,1,0.0,18.75,1,100,50.0,3.6,12.5,92.8,12.5,56.24,0
95,19,2,0,0.79,0,1,45.42,1,0.0,18.78,1,100,40.55,1.7,11.8,96.6,11.8,55.05,1
75,6,2,1,0.59,0,1,53.19,1,0.0,29.18,1,100,31.1,2.0,8.1,96.0,8.1,48.79,1
65,10,2,0,0.94,0,0,53.23,1,0.0,19.38,1,100,50.0,2.4,5.5,95.2,5.5,50.0,1
75,47,2,0,2.2,0,0,40.57,1,0.0,29.02,1,100,37.27,3.6,5.0,92.8,5.0,36.67,0
90,15,1,1,0.75,0,0,41.88,1,0.0,32.46,1,100,48.99,0.2,5.1,99.6,5.1,50.0,0
75,6,2,0,0.54,0,0,47.59,0,0.0,36.14,1,100,38.88,2.0,19.6,96.0,19.6,100.0,0
90,14,1,1,0.75,0,0,51.73,0,0.0,17.17,1,100,38.87,0.7,20.9,98.6,20.9,100.0,0
90,17,2,1,0.78,0,0,50.34,0,0.0,29.39,1,100,44.62,1.3,6.9,97.4,6.9,42.2,0
100,11,2,0,0.38,1,0,46.56,0,0.0,30.63,1,0,50.0,8.2,6.2,83.6,6.2,61.19,0
100,55,2,0,0.66,1,0,36.14,0,0.0,30.9,1,100,48.15,6.5,17.8,87.0,17.8,62.67,0
90,12,1,1,0.57,0,0,41.67,0,0.0,46.65,1,100,50.0,0.6,17.1,98.8,17.1,100.0,0
95,13,2,1,1.0,1,0,42.01,0,0.0,44.1,1,100,57.91,5.4,9.4,89.2,9.4,35.0,1
100,7,1,1,0.22,1,0,40.28,0,0.0,14.79,1,100,45.18,3.1,13.1,93.8,13.1,50.0,0
95,43,0,0,0.7,1,1,36.8,0,0.0,29.14,1,100,52.8,1.7,31.2,96.6,31.2,100.0,0
90,14,1,0,1.06,0,1,52.25,1,0.0,16.78,1,100,39.24,0.3,14.7,99.4,14.7,100.0,0
90,42,2,1,0.38,0,1,56.45,1,0.0,25.14,1,0,50.0,0.3,45.6,99.4,45.6,50.0,1
75,13,2,1,0.23,1,0,45.51,1,0.0,15.62,1,0,25.98,1.5,7.8,97.0,7.8,31.94,0
90,130,2,0,0.23,0,0,44.98,0,0.0,26.92,1,100,60.04,3.4,85.4,93.2,85.4,30.34,0
75,39,0,1,0.53,1,1,62.66,0,0.0,22.54,1,0,36.94,2.4,5.5,95.2,5.5,49.71,0
90,18,2,0,0.56,0,1,60.7,1,0.0,35.54,1,0,32.95,3.5,7.7,93.0,7.7,50.0,0
85,9,1,0,0.8,0,1,68.18,1,0.0,46.95,1,100,50.0,0.4,9.3,99.2,9.3,29.56,0
75,88,2,0,0.45,0,0,30.73,0,0.0,29.33,1,0,28.15,8.8,13.4,82.4,13.4,34.85,0
90,66,1,1,1.08,0,0,57.93,0,0.0,14.23,1,100,35.63,6.0,12.2,88.0,12.2,36.67,0
75,7,2,1,0.84,0,1,56.25,0,0.0,14.58,1,100,42.94,0.1,12.7,99.8,12.7,50.0,1
90,10,0,1,0.94,0,0,45.99,0,0.0,24.38,1,0,29.53,0.3,7.6,99.4,7.6,50.0,0
95,20,1,1,0.67,1,0,51.29,0,0.0,24.12,1,0,35.62,3.9,24.4,92.2,24.4,63.51,0
75,12,2,1,0.64,0,1,59.25,1,0.0,22.9,1,100,54.65,5.9,1.8,88.2,1.8,70.48,0
95,54,0,1,0.31,1,1,63.17,0,0.0,27.2,1,100,50.0,0.6,12.8,98.8,12.8,100.0,0
100,27,1,0,0.76,1,1,48.75,1,0.0,19.69,1,100,48.78,3.1,18.8,93.8,18.8,53.93,0
90,27,2,1,0.7,0,0,48.95,0,0.0,13.15,1,100,57.82,5.5,18.6,89.0,18.6,100.0,1
90,32,0,0,0.52,0,1,45.62,1,0.0,24.45,1,100,48.39,5.0,13.5,90.0,13.5,50.0,1
95,7,2,0,0.28,1,1,71.38,1,0.0,44.37,1,100,33.19,7.3,7.4,85.4,7.4,100.0,1
90,15,0,1,0.5,0,0,44.75,1,0.0,39.22,1,0,31.12,3.0,20.1,94.0,20.1,100.0,0
95,42,1,1,0.2,1,0,52.14,1,0.0,27.74,1,100,43.11,1.0,6.4,98.0,6.4,50.0,0
90,41,2,1,0.61,0,0,53.11,1,0.0,14.28,1,100,32.3,1.0,21.2,98.0,21.2,100.0,1
75,13,2,1,0.76,0,1,57.37,1,0.0,24.84,1,100,45.86,2.7,2.1,94.6,2.1,42.22,0
80,30,2,1,0.81,1,1,59.38,1,0.0,14.76,1,100,36.13,2.9,11.7,94.2,11.7,49.17,0
95,25,2,0,0.77,0,1,45.18,1,0.0,23.44,1,100,48.16,5.2,12.3,89.6,12.3,100.0,0
90,12,1,0,1.12,0,1,57.65,1,0.0,22.82,1,100,34.25,6.2,9.3,87.6,9.3,100.0,1
95,13,2,1,0.98,0,0,47.49,1,0.0,20.77,1,100,43.76,1.7,8.0,96.6,8.0,50.0,0
80,24,1,0,0.55,1,0,40.45,1,0.0,19.97,1,100,44.67,4.3,14.3,91.4,14.3,100.0,0
95,7,1,0,0.91,0,1,57.54,1,0.0,13.46,1,100,53.41,1.0,5.7,98.0,5.7,50.0,0
95,16,1,1,0.84,0,0,52.31,0,0.0,28.44,1,100,48.9,7.0,14.2,86.0,14.2,100.0,0
80,39,2,0,0.7,1,0,38.49,0,0.0,13.62,1,100,42.63,2.0,11.1,96.0,11.1,100.0,0
90,7,2,0,1.33,0,1,54.94,1,0.0,18.18,1,100,47.56,0.2,6.6,99.6,6.6,50.0,0
65,85,2,0,0.83,0,0,28.34,0,0.0,35.12,1,100,50.0,7.1,55.3,85.8,55.3,100.0,0
95,13,2,1,0.53,1,0,41.58,0,0.0,39.98,1,100,44.6,5.8,13.7,88.4,13.7,60.1,0
100,8,2,0,0.57,1,1,54.16,0,0.0,13.27,1,100,58.88,6.3,13.7,87.4,13.7,100.0,0
90,32,2,0,1.0,0,1,39.24,0,0.0,23.24,1,0,50.0,1.9,10.3,96.2,10.3,100.0,0
80,12,1,0,0.7,1,0,40.99,0,0.0,35.92,1,0,25.39,0.8,8.0,98.4,8.0,100.0,0
100,230,1,1,1.0,1,1,65.95,0,0.0,27.25,1,100,44.44,1.4,14.4,97.2,14.4,50.0,1
80,7,2,1,0.31,1,1,38.88,0,0.0,29.23,1,100,50.0,1.4,6.9,97.2,6.9,50.0,0
75,254,2,1,1.01,0,1,63.56,0,0.0,31.72,1,100,39.81,3.3,50.3,93.4,50.3,45.9,0
70,10,2,1,0.97,0,1,57.76,1,0.0,25.69,1,0,50.0,4.1,7.1,91.8,7.1,50.0,1
90,8,2,1,0.74,0,0,37.96,1,0.0,41.62,1,100,41.47,1.1,6.4,97.8,6.4,100.0,0
95,25,2,1,0.76,0,1,58.63,1,0.0,24.9,1,100,56.34,3.2,7.9,93.6,7.9,100.0,0
90,33,2,0,0.94,0,1,44.43,1,0.0,15.56,1,100,50.0,3.7,21.2,92.6,21.2,100.0,0
100,21,2,0,1.42,1,1,48.69,1,0.0,15.54,1,100,44.01,0.3,21.2,99.4,21.2,50.0,0
90,16,1,1,0.82,0,1,50.11,0,0.0,36.63,1,100,45.01,0.9,7.4,98.2,7.4,100.0,0
80,45,2,0,0.95,1,0,42.08,0,0.95,19.66,1,100,50.73,1.2,11.1,97.6,11.1,34.04,1
95,9,1,0,0.69,0,1,59.2,1,1.16,27.91,1,0,33.72,4.5,7.6,91.0,7.6,100.0,0
90,27,2,1,0.77,0,0,53.56,0,0.95,10.37,1,100,40.62,0.1,11.2,99.8,11.2,100.0,0
95,18,1,1,1.08,0,0,53.51,1,1.11,23.66,1,100,54.37,6.8,8.2,86.4,8.2,100.0,0
90,7,1,1,1.08,0,0,30.69,1,1.14,35.28,1,100,50.0,8.5,11.1,83.0,11.1,54.44,1
75,11,2,0,0.65,1,0,61.54,0,1.11,19.88,1,100,55.46,3.2,10.4,93.6,10.4,36.67,0
95,54,1,0,0.72,1,1,39.82,1,1.16,13.71,1,0,20.83,0.6,34.1,98.8,34.1,50.0,0
95,48,2,1,0.75,0,0,56.15,0,1.01,21.0,1,0,31.57,0.2,27.4,99.6,27.4,54.58,0
75,59,1,0,0.23,1,0,45.29,0,1.08,12.64,1,0,30.53,5.8,8.8,88.4,8.8,62.32,0
90,8,2,1,0.96,0,0,47.93,1,0.76,15.73,1,0,50.0,2.0,5.3,96.0,5.3,100.0,0
70,29,1,0,0.83,0,0,48.05,1,1.02,14.9,1,100,55.17,0.9,20.5,98.2,20.5,50.0,0
90,46,0,0,0.69,0,1,45.01,0,1.3,22.8,1,100,23.95,2.3,3.9,95.4,3.9,34.33,0
70,6,1,1,1.17,0,1,53.53,0,1.08,21.16,1,100,50.0,7.1,4.4,85.8,4.4,50.57,1
85,15,1,1,0.94,0,0,38.68,0,1.2,19.68,1,100,50.0,1.5,6.4,97.0,6.4,52.22,0
70,76,2,0,1.04,0,0,43.65,0,1.43,25.16,1,100,50.0,0.1,17.2,99.8,17.2,50.6,1
70,199,2,0,0.35,0,0,24.8,0,1.37,30.5,1,100,45.63,7.2,13.6,85.6,13.6,58.29,0
95,54,2,0,0.5,0,0,39.65,0,1.18,24.26,1,100,41.57,1.6,11.6,96.8,11.6,47.77,0
100,90,2,1,0.64,1,1,63.94,1,1.06,32.96,1,100,44.02,3.9,42.4,92.2,42.4,81.5,0
90,143,2,0,1.44,0,0,35.4,1,0.96,29.24,1,0,26.0,2.0,19.7,96.0,19.7,100.0,0
95,10,1,1,0.76,0,0,39.83,1,1.26,31.7,1,0,30.8,4.0,19.6,92.0,19.6,100.0,0
75,11,2,0,1.09,1,0,44.13,1,1.15,33.67,1,100,43.87,0.7,10.5,98.6,10.5,50.0,0
65,15,2,1,0.73,0,1,43.97,1,1.35,18.44,1,100,50.0,1.1,16.7,97.8,16.7,49.41,1
65,23,2,1,0.38,0,1,56.25,1,1.08,33.7,1,0,50.0,7.4,20.4,85.2,20.4,36.67,1
90,178,2,0,0.33,0,0,40.99,1,0.96,29.0,1,100,66.02,0.6,7.1,98.8,7.1,50.0,1
90,13,2,1,1.39,0,0,48.0,0,0.99,14.76,1,100,48.13,4.0,17.8,92.0,17.8,100.0,0
90,28,1,1,1.14,0,0,51.09,1,1.34,21.07,1,100,37.64,2.3,7.8,95.4,7.8,50.0,1
95,24,2,0,0.59,0,1,48.11,1,1.34,30.59,1,0,32.07,0.9,6.6,98.2,6.6,100.0,0
70,8,2,1,0.7,0,1,42.94,1,1.18,19.14,1,100,56.8,2.0,7.3,96.0,7.3,100.0,0
95,9,2,0,0.81,1,1,52.67,1,0.98,19.9,1,100,38.81,0.2,7.2,99.6,7.2,49.88,0
90,42,2,0,0.87,0,0,42.1,0,1.06,10.74,1,0,31.43,2.2,19.1,95.6,19.1,100.0,1
95,54,2,1,0.74,0,0,60.16,0,1.1,20.23,1,0,38.18,9.8,29.0,80.4,29.0,36.67,1
75,22,0,1,1.07,1,1,53.57,0,1.02,19.02,1,0,24.0,5.0,13.2,90.0,13.2,50.0,0
80,9,1,1,0.51,1,1,53.88,1,1.03,18.85,1,100,35.9,1.3,16.6,97.4,16.6,100.0,1
90,7,1,0,0.62,0,1,62.42,1,0.86,40.26,1,0,50.0,3.5,8.7,93.0,8.7,100.0,0
95,20,2,1,0.96,0,0,44.75,1,1.16,32.24,1,100,47.25,3.8,14.0,92.4,14.0,100.0,1
80,14,2,1,0.34,1,1,56.41,0,1.08,16.62,1,100,35.51,2.4,21.1,95.2,21.1,50.0,0
75,72,1,1,0.62,1,1,64.1,1,1.09,27.18,1,100,56.96,6.7,27.1,86.6,27.1,100.0,0
70,7,2,1,0.86,0,1,67.83,1,0.87,42.4,1,100,50.0,0.6,4.0,98.8,4.0,36.67,1
70,12,2,0,0.63,0,0,44.02,1,0.8,13.79,1,0,50.0,0.8,9.9,98.4,9.9,100.0,0
95,8,2,1,0.43,0,0,44.32,0,1.14,16.73,1,0,35.36,1.2,16.9,97.6,16.9,50.0,1
90,8,1,1,0.61,0,0,29.82,0,0.96,57.89,1,100,50.0,0.3,6.8,99.4,6.8,45.49,1
85,7,0,0,1.36,0,1,56.82,1,1.26,17.39,1,0,50.0,1.2,4.4,97.6,4.4,57.85,1
90,10,2,0,0.76,0,1,58.34,1,1.13,14.54,1,0,50.0,2.5,9.5,95.0,9.5,100.0,0
95,212,0,0,0.51,1,0,32.58,1,1.0,28.57,1,0,50.0,1.0,9.0,98.0,9.0,100.0,0
100,8,1,1,0.79,1,0,36.72,1,0.85,45.77,1,100,36.13,2.5,10.1,95.0,10.1,100.0,0
100,51,2,0,0.23,1,1,39.29,0,1.03,20.46,1,0,23.77,5.9,18.5,88.2,18.5,100.0,0
95,9,1,0,0.69,0,1,57.06,1,1.08,32.89,1,100,28.59,2.2,4.0,95.6,4.0,43.24,0
90,15,2,1,0.73,0,0,52.91,0,0.77,13.05,1,100,50.0,1.6,7.0,96.8,7.0,100.0,0
85,9,0,1,1.0,0,0,53.62,0,1.33,22.31,1,100,50.0,2.2,4.0,95.6,4.0,59.48,0
75,46,0,1,0.53,1,1,57.03,1,1.18,11.34,1,0,16.79,2.2,9.1,95.6,9.1,58.37,0
95,26,1,0,0.62,1,1,43.26,1,0.92,18.34,1,0,28.91,1.5,7.2,97.0,7.2,100.0,0
70,117,2,1,0.89,0,1,82.27,1,1.27,44.39,1,0,19.59,0.7,4.2,98.6,4.2,32.73,0
100,60,2,0,0.44,1,1,35.92,1,1.59,18.77,1,100,56.59,2.5,28.9,95.0,28.9,50.0,0
70,5,2,1,0.98,0,1,61.25,1,0.99,35.82,1,0,50.0,0.2,2.9,99.6,2.9,100.0,0
75,244,1,0,0.7,0,0,36.84,1,1.19,47.51,1,100,43.21,3.7,10.8,92.6,10.8,100.0,1
90,7,2,0,0.92,0,1,55.26,1,1.53,37.68,1,0,33.29,7.9,8.8,84.2,8.8,68.16,0
70,47,2,1,0.54,0,1,58.94,1,1.17,10.82,1,0,50.0,0.7,34.3,98.6,34.3,42.85,0
